,Date_reported,Country,New_cases,Cumulative_cases,New_deaths,MA,MSTD_cases,OTG_cases,UTG_cases,MA_d,MSTD_deaths,OTG_deaths,UTG_deaths
156948,2020-04-16 00:00:00+00:00,United States of America,25164,631677,2459,30070.0,4077.643723197667,34147.64372319767,25992.356276802333,2170.8571428571427,209.0426021743165,2379.899745031459,1961.8145406828262
156949,2020-04-17 00:00:00+00:00,United States of America,25339,657016,2722,28889.14285714286,4080.200992948405,32969.34385009127,24808.941864194454,2235.714285714286,296.3864112301791,2532.1006969444647,1939.3278744841068
156950,2020-04-18 00:00:00+00:00,United States of America,31766,688782,2437,28438.0,3423.456781286036,31861.456781286037,25014.543218713963,2266.1428571428573,305.7686645005931,2571.91152164345,1960.3741926422642
156951,2020-04-19 00:00:00+00:00,United States of America,29743,718525,2324,28128.714285714286,3144.1177731485486,31272.832058862834,24984.59651256574,2278.714285714286,306.13162435228986,2584.8459100665755,1972.5826613619959
156952,2020-04-20 00:00:00+00:00,United States of America,27590,746115,1882,27472.714285714286,2587.1991106397786,30059.913396354066,24885.515175074506,2229.0,341.566977326556,2570.566977326556,1887.433022673444
156953,2020-04-21 00:00:00+00:00,United States of America,27885,774000,2021,27485.14285714286,2589.230350803851,30074.373207946708,24895.91250633901,2250.714285714286,318.94916746806456,2569.66345318235,1931.7651182462212
156954,2020-04-22 00:00:00+00:00,United States of America,25790,799790,2079,27611.0,2461.3952682709632,30072.395268270964,25149.604731729036,2274.8571428571427,294.3045070282529,2569.1616498853955,1980.5526358288898
156955,2020-04-23 00:00:00+00:00,United States of America,25441,825231,2661,27650.571428571428,2417.330818426453,30067.90224699788,25233.240610144974,2303.714285714286,323.79505569918484,2627.509341413471,1979.919230015101
156956,2020-04-24 00:00:00+00:00,United States of America,31414,856645,2261,28518.428571428572,2536.688448689412,31055.117020117985,25981.74012273916,2237.8571428571427,266.32087699579535,2504.178019852938,1971.5362658613474
156957,2020-04-25 00:00:00+00:00,United States of America,32961,889606,2016,28689.14285714286,2816.453054734593,31505.59591187745,25872.689802408266,2177.714285714286,261.3437801604841,2439.05806587477,1916.3705055538016
156958,2020-04-26 00:00:00+00:00,United States of America,34099,923705,2103,29311.428571428572,3489.0234955329497,32800.45206696152,25822.405075895622,2146.1428571428573,253.97140821453928,2400.1142653573966,1892.1714489283181
156959,2020-04-27 00:00:00+00:00,United States of America,33370,957075,1866,30137.14285714286,3691.7874364852705,33828.93029362813,26445.355420657586,2143.8571428571427,256.8011088835278,2400.6582517406705,1887.0560339736148
156960,2020-04-28 00:00:00+00:00,United States of America,27232,984307,1554,30043.85714285714,3765.6907037342417,33809.547846591384,26278.1664391229,2077.1428571428573,340.9210214362599,2418.063878579117,1736.2218357065974
156961,2020-04-29 00:00:00+00:00,United States of America,24191,1008498,1509,29815.428571428572,4100.36457147991,33915.793142908486,25715.063999948663,1995.7142857142858,402.85055719034483,2398.5648429046305,1592.863728523941
156962,2020-04-30 00:00:00+00:00,United States of America,23474,1031972,2116,29534.428571428572,4498.208934570251,34032.63750599882,25036.21963685832,1917.857142857143,289.5867334504051,2207.443876307548,1628.2704094067378
156963,2020-05-01 00:00:00+00:00,United States of America,27181,1059153,2440,28929.714285714286,4487.935372168578,33417.64965788287,24441.778913545706,1943.4285714285713,330.0181091712275,2273.446680599799,1613.4104622573439
156964,2020-05-02 00:00:00+00:00,United States of America,32405,1091558,2218,28850.285714285714,4408.9221552924455,33259.20786957816,24441.363558993267,1972.2857142857142,345.872189440798,2318.1579037265124,1626.413524844916
156965,2020-05-03 00:00:00+00:00,United States of America,30214,1121772,1923,28295.285714285714,3846.775867064337,32142.06158135005,24448.509847221376,1946.5714285714287,341.19391218819476,2287.7653407596235,1605.3775163832338
156966,2020-05-04 00:00:00+00:00,United States of America,28392,1150164,1596,27584.14285714286,3149.144509681503,30733.287366824363,24434.998347461355,1908.0,366.1679942321554,2274.1679942321553,1541.8320057678445
156967,2020-05-05 00:00:00+00:00,United States of America,27840,1178004,1428,27671.0,3146.1965397391623,30817.19653973916,24524.80346026084,1890.0,388.86372934486934,2278.863729344869,1501.1362706551306
156968,2020-05-06 00:00:00+00:00,United States of America,21167,1199171,1240,27239.0,3835.721661782392,31074.72166178239,23403.27833821761,1851.5714285714287,442.3972035561318,2293.9686321275603,1409.174225015297
156969,2020-05-07 00:00:00+00:00,United States of America,23190,1222361,2425,27198.428571428572,3883.3880764586174,31081.81664788719,23315.040494969955,1895.7142857142858,486.4067962401134,2382.1210819543994,1409.3074894741724
156970,2020-05-08 00:00:00+00:00,United States of America,24271,1246632,2331,26782.714285714286,4038.234420894265,30820.94870660855,22744.479864820023,1880.142857142857,467.4538938303356,2347.5967509731927,1412.6889633125215
156971,2020-05-09 00:00:00+00:00,United States of America,30603,1277235,2124,26525.285714285714,3659.7956096976104,30185.081323983322,22865.490104588105,1866.7142857142858,457.3721002589007,2324.086385973186,1409.342185455385
156972,2020-05-10 00:00:00+00:00,United States of America,28021,1305256,1615,26212.0,3374.1205273868522,29586.12052738685,22837.87947261315,1822.7142857142858,465.792412377629,2288.5066980919146,1356.9218733366567
156973,2020-05-11 00:00:00+00:00,United States of America,25967,1331223,1484,25865.571428571428,3234.596103438719,29100.167532010146,22630.97532513271,1806.7142857142858,476.67449211025667,2283.3887778245426,1330.039793604029
156974,2020-05-12 00:00:00+00:00,United States of America,21649,1352872,1105,24981.14285714286,3444.3499835997786,28425.492840742638,21536.79287354308,1760.5714285714287,531.8812076466123,2292.452636218041,1228.6902209248165
156975,2020-05-13 00:00:00+00:00,United States of America,19278,1372150,1073,24711.285714285714,3843.8191387510096,28555.104853036722,20867.466575534705,1736.7142857142858,562.0144465182703,2298.728732232556,1174.6998391960155
156976,2020-05-14 00:00:00+00:00,United States of America,24245,1396395,1533,24862.0,3794.5966408390036,28656.596640839005,21067.403359160995,1609.2857142857142,474.2111745786235,2083.496888864338,1135.0745397070907
156977,2020-05-15 00:00:00+00:00,United States of America,17734,1414129,1505,23928.14285714286,4668.123478392981,28596.266335535838,19260.01937874988,1491.2857142857142,351.6137626647138,1842.899476950428,1139.6719516210005
