Date_reported,Country,New_cases,Cumulative_cases,New_deaths,MA,MA_deaths,MSTD_cases,MSTD_deaths,OTG_cases,UTG_cases,OTG_deaths,UTG_deaths
2020-11-24 00:00:00+00:00,Switzerland,5434,306197,95,4138.285714285715,86.85714285714286,1389.7994716562118,9.633769968274569,5528.085185941926,2748.486242629503,96.49091282541742,77.2233728888683
2020-11-25 00:00:00+00:00,Switzerland,4433,310630,89,3997.714285714286,86.85714285714286,1284.6970737943843,9.633769968274569,5282.41135950867,2713.0172119199015,96.49091282541742,77.2233728888683
2020-11-26 00:00:00+00:00,Switzerland,4302,314932,88,3918.285714285714,84.57142857142857,1239.0194663856182,6.160550376750603,5157.305180671332,2679.266247900096,90.73197894817918,78.41087819467796
2020-11-27 00:00:00+00:00,Switzerland,3954,318886,75,3841.285714285714,84.0,1213.8431686517354,6.904105058497203,5055.12888293745,2627.4425456339786,90.90410505849721,77.09589494150279
2020-11-28 00:00:00+00:00,Switzerland,4070,322956,87,3805.0,84.85714285714286,1200.7339422150267,6.841748592401315,5005.733942215027,2604.2660577849733,91.69889144954418,78.01539426474154
2020-11-29 00:00:00+00:00,Switzerland,2311,325267,88,3767.8571428571427,85.85714285714286,1248.3452284969248,6.6939916194769165,5016.2023713540675,2519.511914360218,92.55113447661978,79.16315123766594
2020-11-30 00:00:00+00:00,Switzerland,1692,326959,83,3742.285714285714,86.42857142857143,1294.651396354425,6.1605503767508765,5036.9371106401395,2447.634317931289,92.5891218053223,80.26802105182055
2020-12-01 00:00:00+00:00,Switzerland,5271,332230,94,3719.0,86.28571428571429,1260.1592491905744,5.936168396381574,4979.159249190574,2458.8407508094256,92.22188268209587,80.34954588933272
2020-12-02 00:00:00+00:00,Switzerland,4251,336481,88,3693.0,86.14285714285714,1244.755933233719,5.871642910488884,4937.755933233719,2448.2440667662813,92.01450005334603,80.27121423236825
2020-12-03 00:00:00+00:00,Switzerland,4423,340904,91,3710.285714285714,86.57142857142857,1255.4170242390062,6.133436851484841,4965.70273852472,2454.8686900467083,92.70486542291341,80.43799171994372
2020-12-04 00:00:00+00:00,Switzerland,4320,345224,81,3762.5714285714284,87.42857142857143,1274.7319792940193,4.429339410245485,5037.303407865447,2487.839449277409,91.85791083881692,82.99923201832594
2020-12-05 00:00:00+00:00,Switzerland,4560,349784,82,3832.5714285714284,86.71428571428571,1307.4612622820598,4.889249625133374,5140.032690853488,2525.110166289369,91.60353533941908,81.82503608915233
