Date_reported,Country,New_cases,Cumulative_cases,New_deaths,MA,MA_deaths,MSTD_cases,MSTD_deaths,OTG_cases,UTG_cases,OTG_deaths,UTG_deaths
2020-10-01 00:00:00+00:00,Poland,1552,91514,30,1405.857142857143,24.142857142857142,172.3353596344209,9.856107606204176,1578.1925024915638,1233.521783222722,33.998964749061315,14.286749536652966
2020-10-02 00:00:00+00:00,Poland,1967,93481,30,1524.5714285714287,24.857142857142858,231.51807496929413,10.106574946294765,1756.0895035407227,1293.0533536021346,34.963717803437625,14.750567910848092
2020-10-03 00:00:00+00:00,Poland,2292,95773,27,1625.2857142857142,25.428571428571427,373.1955315270938,10.097147169106458,1998.481245812808,1252.0901827586204,35.52571859767789,15.331424259464969
2020-10-04 00:00:00+00:00,Poland,2367,98140,34,1737.142857142857,25.714285714285715,464.84779894109425,10.339475900981364,2201.9906560839513,1272.295058201763,36.05376161526708,15.374809813304351
2020-10-05 00:00:00+00:00,Poland,0,98140,0,1544.2857142857142,24.571428571428573,806.6318272618412,12.77832987083724,2350.9175415475556,737.653887023873,37.34975844226581,11.793098700591333
2020-10-06 00:00:00+00:00,Poland,3940,102080,55,1920.5714285714287,30.285714285714285,1196.9029279927229,16.25540203256412,3117.4743565641515,723.6685005787058,46.541116318278405,14.030312253150164
2020-10-07 00:00:00+00:00,Poland,2236,104316,58,2050.5714285714284,33.42857142857143,1170.6935063048063,19.372292437600063,3221.2649348762347,879.8779222666221,52.8008638661715,14.056278990971368
2020-10-08 00:00:00+00:00,Poland,3003,107319,75,2257.8571428571427,39.857142857142854,1195.88982610459,24.76172161108783,3453.746968961733,1061.9673167525527,64.61886446823068,15.095421246055025
2020-10-09 00:00:00+00:00,Poland,4280,111599,75,2588.285714285714,46.285714285714285,1403.632040369537,27.46946356544955,3991.917754655251,1184.6536739161772,73.75517785116384,18.816250720264733
2020-10-10 00:00:00+00:00,Poland,4739,116338,52,2937.8571428571427,49.857142857142854,1607.455694417085,26.13700168621058,4545.312837274228,1330.4014484400577,75.99414454335343,23.720141170932273
2020-10-11 00:00:00+00:00,Poland,5300,121638,53,3356.8571428571427,52.57142857142857,1804.0878053781037,25.18502956694356,5160.944948235247,1552.769337479039,77.75645813837212,27.38639900448501
2020-10-12 00:00:00+00:00,Poland,4178,125816,32,3953.714285714286,57.142857142857146,1036.0593152673146,14.825974632772468,4989.7736009816,2917.654970446971,71.96883177562961,42.31688251008468
2020-10-13 00:00:00+00:00,Poland,4394,130210,35,4018.5714285714284,54.285714285714285,1049.1847401853984,17.065699377411857,5067.756168756827,2969.38668838603,71.35141366312614,37.22001490830243
2020-10-14 00:00:00+00:00,Poland,5068,135278,62,4423.142857142857,54.857142857142854,750.8578268759182,17.27646348296689,5174.000684018775,3672.2850302669385,72.13360634010974,37.580679374175965
2020-10-15 00:00:00+00:00,Poland,6526,141804,116,4926.428571428572,60.714285714285715,818.0109732585414,28.529016139832738,5744.439544687113,4108.41759817003,89.24330185411846,32.185269574452974
2020-10-16 00:00:00+00:00,Poland,8099,149903,91,5472.0,63.0,1389.1636572618759,30.44120015158293,6861.163657261875,4082.836342738124,93.44120015158293,32.55879984841707
