Date_reported,Country,New_cases,New_deaths,MA,MA_deaths,MSTD_cases,MSTD_deaths,OTG_cases,UTG_cases,OTG_deaths,UTG_deaths
2020-12-05 00:00:00+00:00,Monaco,0,0,3.857142857142857,0.0,3.532163890201321,3.902691969101666e-05,7.389306747344178,0.3249789669415364,3.902691969101666e-05,-3.902691969101666e-05
2020-12-06 00:00:00+00:00,Monaco,7,0,4.285714285714286,0.0,3.72890777251002,3.902691969101666e-05,8.014622058224305,0.5568065132042657,3.902691969101666e-05,-3.902691969101666e-05
2020-12-07 00:00:00+00:00,Monaco,1,0,4.285714285714286,0.0,3.72890777251002,3.902691969101666e-05,8.014622058224305,0.5568065132042657,3.902691969101666e-05,-3.902691969101666e-05
2020-12-08 00:00:00+00:00,Monaco,3,0,4.571428571428571,0.0,3.50509708237676,3.902691969101666e-05,8.076525653805332,1.066331489051811,3.902691969101666e-05,-3.902691969101666e-05
2020-12-09 00:00:00+00:00,Monaco,7,0,4.428571428571429,0.0,3.3594204197840507,3.902691969101666e-05,7.78799184835548,1.0691510087873781,3.902691969101666e-05,-3.902691969101666e-05
2020-12-10 00:00:00+00:00,Monaco,7,0,4.857142857142857,0.0,3.4846590097277796,3.902691969101666e-05,8.341801866870636,1.3724838474150771,3.902691969101666e-05,-3.902691969101666e-05
2020-12-11 00:00:00+00:00,Monaco,2,0,3.857142857142857,0.0,3.0783407457983154,3.902691969101666e-05,6.935483602941172,0.7788021113445418,3.902691969101666e-05,-3.902691969101666e-05
2020-12-12 00:00:00+00:00,Monaco,2,0,4.142857142857143,0.0,2.734260731402582,3.902691969101666e-05,6.877117874259725,1.4085964114545613,3.902691969101666e-05,-3.902691969101666e-05
2020-12-13 00:00:00+00:00,Monaco,9,0,4.428571428571429,0.0,3.15473805941614,3.902691969101666e-05,7.583309487987568,1.2738333691552888,3.902691969101666e-05,-3.902691969101666e-05
2020-12-14 00:00:00+00:00,Monaco,0,0,4.285714285714286,0.0,3.3523255374767786,3.902691969101666e-05,7.638039823191065,0.933388748237507,3.902691969101666e-05,-3.902691969101666e-05
2020-12-15 00:00:00+00:00,Monaco,4,0,4.428571428571429,0.0,3.3094368438646344,3.902691969101666e-05,7.738008272436064,1.1191345847067944,3.902691969101666e-05,-3.902691969101666e-05
2020-12-16 00:00:00+00:00,Monaco,6,0,4.285714285714286,0.0,3.1997010030968474,3.902691969101666e-05,7.485415288811133,1.0860132826174382,3.902691969101666e-05,-3.902691969101666e-05
2020-12-17 00:00:00+00:00,Monaco,7,0,4.285714285714286,0.0,3.1997010030968474,3.902691969101666e-05,7.485415288811133,1.0860132826174382,3.902691969101666e-05,-3.902691969101666e-05
2020-12-18 00:00:00+00:00,Monaco,15,0,6.142857142857143,0.0,4.9473408764331746,3.902691969101666e-05,11.090198019290318,1.1955162664239687,3.902691969101666e-05,-3.902691969101666e-05
2020-12-19 00:00:00+00:00,Monaco,15,0,8.0,0.0,5.537748453876821,3.902691969101666e-05,13.537748453876821,2.462251546123179,3.902691969101666e-05,-3.902691969101666e-05
2020-12-20 00:00:00+00:00,Monaco,8,0,7.857142857142857,0.0,5.520523684209217,3.902691969101666e-05,13.377666541352074,2.3366191729336396,3.902691969101666e-05,-3.902691969101666e-05
2020-12-21 00:00:00+00:00,Monaco,5,0,8.571428571428571,0.0,4.577376128769137,3.902691969101666e-05,13.148804700197708,3.9940524426594344,3.902691969101666e-05,-3.902691969101666e-05
2020-12-22 00:00:00+00:00,Monaco,14,0,10.0,0.0,4.472134979188894,3.902691969101666e-05,14.472134979188894,5.527865020811106,3.902691969101666e-05,-3.902691969101666e-05
2020-12-23 00:00:00+00:00,Monaco,14,0,11.142857142857142,0.0,4.2983929262536655,3.902691969101666e-05,15.441250069110808,6.844464216603477,3.902691969101666e-05,-3.902691969101666e-05
2020-12-24 00:00:00+00:00,Monaco,11,0,11.714285714285714,0.0,3.9035991738994444,3.902691969101666e-05,15.617884888185158,7.8106865403862695,3.902691969101666e-05,-3.902691969101666e-05
2020-12-25 00:00:00+00:00,Monaco,16,0,11.857142857142858,0.0,4.059086319430481,3.902691969101666e-05,15.916229176573339,7.798056537712377,3.902691969101666e-05,-3.902691969101666e-05
2020-12-26 00:00:00+00:00,Monaco,6,0,10.571428571428571,0.0,4.31497843461918,3.902691969101666e-05,14.886407006047751,6.256450136809391,3.902691969101666e-05,-3.902691969101666e-05
2020-12-27 00:00:00+00:00,Monaco,8,0,10.571428571428571,0.0,4.31497843461918,3.902691969101666e-05,14.886407006047751,6.256450136809391,3.902691969101666e-05,-3.902691969101666e-05
2020-12-28 00:00:00+00:00,Monaco,2,0,10.142857142857142,0.0,5.047393559878143,3.902691969101666e-05,15.190250702735286,5.095463582978999,3.902691969101666e-05,-3.902691969101666e-05
2020-12-29 00:00:00+00:00,Monaco,4,0,8.714285714285714,0.0,5.186979195700567,3.902691969101666e-05,13.901264909986281,3.5273065185851467,3.902691969101666e-05,-3.902691969101666e-05
2020-12-30 00:00:00+00:00,Monaco,24,0,10.142857142857142,0.0,7.668736211503997,3.902691969101666e-05,17.81159335436114,2.474120931353145,3.902691969101666e-05,-3.902691969101666e-05
2020-12-31 00:00:00+00:00,Monaco,23,0,11.857142857142858,0.0,9.099973356110501,3.902691969101666e-05,20.957116213253357,2.7571695010323563,3.902691969101666e-05,-3.902691969101666e-05
2021-01-01 00:00:00+00:00,Monaco,22,0,12.714285714285714,0.0,9.810101248745429,3.902691969101666e-05,22.52438696303114,2.9041844655402844,3.902691969101666e-05,-3.902691969101666e-05
2021-01-02 00:00:00+00:00,Monaco,10,0,13.285714285714286,0.0,9.464217867529577,3.902691969101666e-05,22.74993215324386,3.8214964181847098,3.902691969101666e-05,-3.902691969101666e-05
2021-01-03 00:00:00+00:00,Monaco,16,1,14.428571428571429,0.14285714285714285,9.198860738802244,0.3779644750235232,23.627432167373673,5.229710689769185,0.520821617880666,-0.23510733216638036
2020-10-01 00:00:00+00:00,Mongolia,0,0,0.0,0.0,0.0,3.902691969101666e-05,0.0,0.0,3.902691969101666e-05,-3.902691969101666e-05
2020-10-02 00:00:00+00:00,Mongolia,0,0,0.0,0.0,0.0,3.902691969101666e-05,0.0,0.0,3.902691969101666e-05,-3.902691969101666e-05
2020-10-03 00:00:00+00:00,Mongolia,0,0,0.0,0.0,0.0,3.902691969101666e-05,0.0,0.0,3.902691969101666e-05,-3.902691969101666e-05
2020-10-04 00:00:00+00:00,Mongolia,0,0,0.0,0.0,0.0,3.902691969101666e-05,0.0,0.0,3.902691969101666e-05,-3.902691969101666e-05
2020-10-05 00:00:00+00:00,Mongolia,0,0,0.0,0.0,0.0,3.902691969101666e-05,0.0,0.0,3.902691969101666e-05,-3.902691969101666e-05
2020-10-06 00:00:00+00:00,Mongolia,1,0,0.14285714285714285,0.0,0.37795292469285174,3.902691969101666e-05,0.5208100675499946,-0.2350957818357089,3.902691969101666e-05,-3.902691969101666e-05
2020-10-07 00:00:00+00:00,Mongolia,1,0,0.2857142857142857,0.0,0.48794109126615376,3.902691969101666e-05,0.7736553769804395,-0.20222680555186806,3.902691969101666e-05,-3.902691969101666e-05
2020-10-08 00:00:00+00:00,Mongolia,0,0,0.2857142857142857,0.0,0.48794109126615376,3.902691969101666e-05,0.7736553769804395,-0.20222680555186806,3.902691969101666e-05,-3.902691969101666e-05
2020-10-09 00:00:00+00:00,Mongolia,0,0,0.2857142857142857,0.0,0.48794109126615376,3.902691969101666e-05,0.7736553769804395,-0.20222680555186806,3.902691969101666e-05,-3.902691969101666e-05
2020-10-10 00:00:00+00:00,Mongolia,0,0,0.2857142857142857,0.0,0.48794109126615376,3.902691969101666e-05,0.7736553769804395,-0.20222680555186806,3.902691969101666e-05,-3.902691969101666e-05
2020-10-11 00:00:00+00:00,Mongolia,0,0,0.2857142857142857,0.0,0.48794109126615376,3.902691969101666e-05,0.7736553769804395,-0.20222680555186806,3.902691969101666e-05,-3.902691969101666e-05
2020-10-12 00:00:00+00:00,Mongolia,1,0,0.42857142857142855,0.0,0.5345143180393598,3.902691969101666e-05,0.9630857466107883,-0.10594288946793123,3.902691969101666e-05,-3.902691969101666e-05
2020-10-13 00:00:00+00:00,Mongolia,2,0,0.5714285714285714,0.0,0.7867902449487058,3.902691969101666e-05,1.3582188163772773,-0.21536167352013436,3.902691969101666e-05,-3.902691969101666e-05
2020-10-14 00:00:00+00:00,Mongolia,2,0,0.7142857142857143,0.0,0.951185142485289,3.902691969101666e-05,1.6654708567710033,-0.23689942819957466,3.902691969101666e-05,-3.902691969101666e-05
2020-10-15 00:00:00+00:00,Mongolia,0,0,0.7142857142857143,0.0,0.951185142485289,3.902691969101666e-05,1.6654708567710033,-0.23689942819957466,3.902691969101666e-05,-3.902691969101666e-05
2020-10-16 00:00:00+00:00,Mongolia,0,0,0.7142857142857143,0.0,0.951185142485289,3.902691969101666e-05,1.6654708567710033,-0.23689942819957466,3.902691969101666e-05,-3.902691969101666e-05
2020-10-17 00:00:00+00:00,Mongolia,0,0,0.7142857142857143,0.0,0.951185142485289,3.902691969101666e-05,1.6654708567710033,-0.23689942819957466,3.902691969101666e-05,-3.902691969101666e-05
2020-10-18 00:00:00+00:00,Mongolia,0,0,0.7142857142857143,0.0,0.951185142485289,3.902691969101666e-05,1.6654708567710033,-0.23689942819957466,3.902691969101666e-05,-3.902691969101666e-05
2020-10-19 00:00:00+00:00,Mongolia,4,0,1.1428571428571428,0.0,1.5735888112163923,3.902691969101666e-05,2.716445954073535,-0.4307316683592495,3.902691969101666e-05,-3.902691969101666e-05
2020-10-20 00:00:00+00:00,Mongolia,0,0,0.8571428571428571,0.0,1.5735888112011218,3.902691969101666e-05,2.430731668343979,-0.7164459540582647,3.902691969101666e-05,-3.902691969101666e-05
2020-10-21 00:00:00+00:00,Mongolia,2,0,0.8571428571428571,0.0,1.5735888112011218,3.902691969101666e-05,2.430731668343979,-0.7164459540582647,3.902691969101666e-05,-3.902691969101666e-05
2020-10-22 00:00:00+00:00,Mongolia,1,0,1.0,0.0,1.5275223742728767,3.902691969101666e-05,2.527522374272877,-0.5275223742728767,3.902691969101666e-05,-3.902691969101666e-05
2020-10-23 00:00:00+00:00,Mongolia,1,0,1.1428571428571428,0.0,1.4638471277603018,3.902691969101666e-05,2.6067042706174446,-0.320989984903159,3.902691969101666e-05,-3.902691969101666e-05
2020-10-24 00:00:00+00:00,Mongolia,0,0,1.1428571428571428,0.0,1.4638471277603018,3.902691969101666e-05,2.6067042706174446,-0.320989984903159,3.902691969101666e-05,-3.902691969101666e-05
2020-10-25 00:00:00+00:00,Mongolia,9,0,2.4285714285714284,0.0,3.2071335420473983,3.902691969101666e-05,5.635704970618827,-0.7785621134759699,3.902691969101666e-05,-3.902691969101666e-05
2020-10-26 00:00:00+00:00,Mongolia,1,0,2.0,0.0,3.1622762799507442,3.902691969101666e-05,5.162276279950744,-1.1622762799507442,3.902691969101666e-05,-3.902691969101666e-05
2020-10-27 00:00:00+00:00,Mongolia,1,0,2.142857142857143,0.0,3.0783407457514547,3.902691969101666e-05,5.2211978886085975,-0.9354836028943119,3.902691969101666e-05,-3.902691969101666e-05
