,Date_reported,Country,New_cases,Cumulative_cases,New_deaths,MA,MSTD_cases,OTG_cases,UTG_cases,MA_d,MSTD_deaths,OTG_deaths,UTG_deaths
9205,2021-10-02 00:00:00+00:00,Austria,1736,741279,6,1736.0,,,,6.0,,,
9206,2021-10-03 00:00:00+00:00,Austria,1809,743088,8,1772.5,51.61879502661797,1824.118795026618,1720.881204973382,7.0,1.4142135623730951,8.414213562373096,5.585786437626905
9207,2021-10-04 00:00:00+00:00,Austria,1558,744646,12,1701.0,129.10848151845022,1830.1084815184502,1571.8915184815498,8.666666666666666,3.0550504633038935,11.72171712997056,5.611616203362773
9208,2021-10-05 00:00:00+00:00,Austria,1373,746019,7,1619.0,194.95811515981237,1813.9581151598125,1424.0418848401875,8.25,2.6299556396765835,10.879955639676584,5.6200443603234165
9209,2021-10-06 00:00:00+00:00,Austria,1455,747474,7,1586.2,184.08068882965426,1770.2806888296543,1402.1193111703458,8.0,2.345207879911715,10.345207879911715,5.654792120088285
9210,2021-10-07 00:00:00+00:00,Austria,2682,750156,13,1768.8333333333333,476.6950457752489,2245.528379108582,1292.1382875580844,8.833333333333334,2.9268868558020253,11.76022018913536,5.906446477531309
9211,2021-10-08 00:00:00+00:00,Austria,2035,752191,7,1806.857142857143,446.63834309630147,2253.4954859534446,1360.2187997608414,8.571428571428571,2.7602622373694166,11.331690808797987,5.811166334059155
9212,2021-10-09 00:00:00+00:00,Austria,1851,754042,10,1823.2857142857142,445.7116834478369,2268.997397733551,1377.5740308378772,9.142857142857142,2.544836041121407,11.68769318397855,6.5980211017357355
9213,2021-10-10 00:00:00+00:00,Austria,1876,755918,5,1832.857142857143,446.073024130739,2278.930166987882,1386.784118726404,8.714285714285714,2.984084768360628,11.698370482646341,5.730200945925086
9214,2021-10-11 00:00:00+00:00,Austria,1581,757499,9,1836.142857142857,443.7899009559323,2279.9327580987892,1392.3529561869248,8.285714285714286,2.6276913640612176,10.913405649775504,5.658022921653069
9215,2021-10-12 00:00:00+00:00,Austria,1295,758794,8,1825.0,458.10515532280726,2283.105155322807,1366.8948446771929,8.428571428571429,2.5727509827123995,11.001322411283828,5.855820445859029
9216,2021-10-13 00:00:00+00:00,Austria,1594,760388,11,1844.857142857143,442.1279711318238,2286.9851139889665,1402.729171725319,9.0,2.6457513110645907,11.64575131106459,6.354248688935409
9217,2021-10-14 00:00:00+00:00,Austria,2727,763115,12,1851.2857142857142,456.4247708314826,2307.7104851171966,1394.8609434542316,8.857142857142858,2.410295378065479,11.267438235208337,6.446847479077379
9218,2021-10-15 00:00:00+00:00,Austria,2112,765227,6,1862.2857142857142,462.47800462498185,2324.7637189106963,1399.8077096607324,8.714285714285714,2.5634797778466227,11.277765492132335,6.150805936439091
9219,2021-10-16 00:00:00+00:00,Austria,2395,767622,10,1940.0,504.0991965873383,2444.099196587338,1435.9008034126616,8.714285714285714,2.5634797778466227,11.277765492132335,6.150805936439091
9220,2021-10-17 00:00:00+00:00,Austria,2383,770005,7,2012.4285714285713,529.1703749401374,2541.5989463687088,1483.258196488434,9.0,2.160246899469287,11.160246899469287,6.839753100530713
9221,2021-10-18 00:00:00+00:00,Austria,2151,772156,16,2093.8571428571427,494.43315307242784,2588.2902959295707,1599.4239897847149,10.0,3.415650255319866,13.415650255319866,6.584349744680134
9222,2021-10-19 00:00:00+00:00,Austria,2000,774156,15,2194.5714285714284,357.40213445681286,2551.973563028241,1837.1692941146157,11.0,3.7416573867739413,14.74165738677394,7.258342613226059
9223,2021-10-20 00:00:00+00:00,Austria,2728,776884,6,2356.5714285714284,290.5654585705014,2647.13688714193,2066.005970000927,10.285714285714286,4.191828786034631,14.477543071748919,6.093885499679655
9224,2021-10-21 00:00:00+00:00,Austria,3983,780867,11,2536.0,681.8186464644882,3217.818646464488,1854.1813535355118,10.142857142857142,4.140393356054125,14.283250498911269,6.002463786803017
9225,2021-10-22 00:00:00+00:00,Austria,3621,784488,10,2751.5714285714284,759.54061930943,3511.1120478808584,1992.0308092619985,10.714285714285714,3.7289089429432174,14.443194657228931,6.985376771342496
9226,2021-10-23 00:00:00+00:00,Austria,3481,787969,11,2906.714285714286,785.0530161047966,3691.7673018190826,2121.661269609489,10.857142857142858,3.7161167647860323,14.57325962192889,7.141026092356825
9227,2021-10-24 00:00:00+00:00,Austria,3709,791678,8,3096.1428571428573,797.5016047155075,3893.6444618583646,2298.64125242735,11.0,3.5590260840104366,14.559026084010437,7.440973915989563
9228,2021-10-25 00:00:00+00:00,Austria,3534,795212,11,3293.714285714286,688.1418735226321,3981.856159236918,2605.5724121916537,10.285714285714286,2.8115408417381924,13.09725512745248,7.474173443976094
9229,2021-10-26 00:00:00+00:00,Austria,2798,798010,15,3407.714285714286,469.44993140401897,3877.164217118305,2938.2643543102668,10.285714285714286,2.8115408417381924,13.09725512745248,7.474173443976094
9230,2021-10-27 00:00:00+00:00,Austria,3448,801458,10,3510.5714285714284,362.36577153609915,3872.9372001075276,3148.2056570353293,10.857142857142858,2.115700942049815,12.972843799192672,8.741441915093043
9231,2021-10-28 00:00:00+00:00,Austria,4490,805948,17,3583.0,497.8661131937648,4080.8661131937647,3085.1338868062353,11.714285714285714,3.1471831698777724,14.861468884163486,8.567102544407941
9232,2021-10-29 00:00:00+00:00,Austria,4314,810262,15,3682.0,570.311902967724,4252.311902967724,3111.688097032276,12.428571428571429,3.2586880211286897,15.687259449700118,9.16988340744274
9233,2021-10-30 00:00:00+00:00,Austria,5946,816208,11,4034.1428571428573,1013.9688405093174,5048.111697652174,3020.17401663354,12.428571428571429,3.2586880211286897,15.687259449700118,9.16988340744274
9234,2021-10-31 00:00:00+00:00,Austria,5982,822190,10,4358.857142857143,1232.8254037739798,5591.682546631123,3126.0317390831633,12.714285714285714,2.8702082220799303,15.584493936365643,9.844077492205784
9235,2021-11-01 00:00:00+00:00,Austria,5637,827827,16,4659.285714285715,1254.3663359489144,5913.652050234629,3404.9193783368,13.428571428571429,2.9920529661723823,16.42062439474381,10.436518462399047
9236,2021-11-02 00:00:00+00:00,Austria,4800,832627,13,4945.285714285715,950.7412396451016,5896.0269539308165,3994.544474640613,13.142857142857142,2.911389784311004,16.054246927168148,10.231467358546139
9237,2021-11-03 00:00:00+00:00,Austria,5288,837915,19,5208.142857142857,685.0042405152025,5893.1470976580595,4523.138616627654,14.428571428571429,3.25868802112869,17.687259449700118,11.16988340744274
9238,2021-11-04 00:00:00+00:00,Austria,6581,844496,17,5506.857142857143,770.2576254239932,6277.114768281136,4736.59951743315,14.428571428571429,3.25868802112869,17.687259449700118,11.16988340744274
9239,2021-11-05 00:00:00+00:00,Austria,8980,853476,25,6173.428571428572,1359.4957223351673,7532.924293763739,4813.932849093404,15.857142857142858,5.1777914026661795,21.034934259809038,10.679351454476677
9240,2021-11-06 00:00:00+00:00,Austria,9791,863267,21,6722.714285714285,1915.3967138503112,8638.110999564597,4807.317571863974,17.285714285714285,4.990467102863408,22.276181388577694,12.295247182850876
9241,2021-11-07 00:00:00+00:00,Austria,9727,872994,26,7257.714285714285,2178.912856930088,9436.627142644373,5078.801428784198,19.571428571428573,4.7559486560567095,24.327377227485282,14.815479915371863
9242,2021-11-08 00:00:00+00:00,Austria,8156,881150,20,7617.571428571428,2072.0235565860776,9689.594985157506,5545.547871985351,20.142857142857142,4.488079449258573,24.630936592115717,15.654777693598568
9243,2021-11-09 00:00:00+00:00,Austria,8034,889184,19,8079.571428571428,1658.3267527986209,9737.898181370048,6421.244675772808,21.0,3.316624790355399,24.316624790355398,17.683375209644602
9244,2021-11-10 00:00:00+00:00,Austria,7768,896952,26,8433.857142857143,1149.3376974837033,9583.194840340846,7284.51944537344,22.0,3.6514837167011067,25.651483716701108,18.348516283298892
9245,2021-11-11 00:00:00+00:00,Austria,11992,908944,29,9206.857142857143,1470.2868686723943,10677.144011529537,7736.570274184749,23.714285714285715,3.728908942943217,27.443194657228933,19.985376771342498
9246,2021-11-12 00:00:00+00:00,Austria,13249,922193,25,9816.714285714286,2107.701569189031,11924.415854903316,7709.012716525255,23.714285714285715,3.728908942943217,27.443194657228933,19.985376771342498
9247,2021-11-13 00:00:00+00:00,Austria,10601,932794,48,9932.42857142857,2128.1897516545882,12060.61832308316,7804.238819773982,27.571428571428573,9.675693650537289,37.24712222196586,17.895734920891286
9248,2021-11-14 00:00:00+00:00,Austria,12664,945458,45,10352.0,2358.0412068777196,12710.041206877719,7993.95879312228,30.285714285714285,11.629191512658789,41.91490579837307,18.656522773055496
9249,2021-11-15 00:00:00+00:00,Austria,11456,956914,46,10823.42857142857,2168.05733758303,12991.4859090116,8655.37123384554,34.0,11.944315244779276,45.944315244779276,22.055684755220724
9250,2021-11-16 00:00:00+00:00,Austria,11235,968149,41,11280.714285714286,1785.47582026806,13066.190105982347,9495.238465446226,37.142857142857146,10.090070555230215,47.23292769808736,27.052786587626933
9251,2021-11-17 00:00:00+00:00,Austria,10993,979142,37,11741.42857142857,947.3962312821474,12688.824802710718,10794.032340146423,38.714285714285715,8.845230083954583,47.5595157982403,29.869055630331133
9252,2021-11-18 00:00:00+00:00,Austria,16491,995633,37,12384.142857142857,2040.8098415883353,14424.952698731193,10343.33301555452,39.857142857142854,7.840675383931567,47.69781824107442,32.016467473211286
9253,2021-11-19 00:00:00+00:00,Austria,15037,1010670,45,12639.57142857143,2266.5096409194794,14906.081069490909,10373.06178765195,42.714285714285715,4.423960733486287,47.138246447772005,38.290324980799426
9254,2021-11-20 00:00:00+00:00,Austria,14923,1025593,43,13257.0,2206.5108958111514,15463.510895811152,11050.489104188848,42.0,3.7859388972001757,45.785938897200175,38.214061102799825
9255,2021-11-21 00:00:00+00:00,Austria,14124,1039717,50,13465.57142857143,2210.1156724737916,15675.687101045221,11255.455756097637,42.714285714285715,4.785891965429418,47.50017767971514,37.928393748856294
9256,2021-11-22 00:00:00+00:00,Austria,14137,1053854,38,13848.57142857143,2028.681169063853,15877.252597635283,11819.890259507576,41.57142857142857,4.825527358301291,46.39695592972986,36.745901213127276
9257,2021-11-23 00:00:00+00:00,Austria,11672,1065526,53,13911.0,1939.618089556119,15850.61808955612,11971.38191044388,43.285714285714285,6.4475909122267145,49.733305197941,36.83812337348757
