Date_reported,Country,New_cases,Cumulative_cases,New_deaths,MA,MA_deaths,MSTD_cases,MSTD_deaths,OTG_cases,UTG_cases,OTG_deaths,UTG_deaths
2020-10-01 00:00:00+00:00,Spain,11568,812671,146,10159.857142857143,127.57142857142857,3389.0893776227267,13.414633090470144,13548.946520479869,6770.767765234416,140.9860616618987,114.15679548095842
2020-10-02 00:00:00+00:00,Spain,11500,824171,154,9958.285714285714,133.71428571428572,3236.725182148349,14.37259296616245,13195.010896434063,6721.560532137364,148.08687868044817,119.34169274812328
2020-10-03 00:00:00+00:00,Spain,11199,835370,130,9731.142857142857,133.57142857142858,3055.6944343605096,14.408991901538476,12786.837291503367,6675.448422782347,147.98042047296707,119.16243666989011
2020-10-04 00:00:00+00:00,Spain,12614,847984,141,9572.714285714286,135.57142857142858,2835.0148567664564,14.316158037404245,12407.729142480743,6737.69942894783,149.88758660883283,121.25527053402433
2020-10-05 00:00:00+00:00,Spain,7039,855023,103,9466.0,133.85714285714286,2926.075300920662,17.544501241388353,12392.075300920662,6539.924699079338,151.40164409853122,116.3126416157545
2020-10-06 00:00:00+00:00,Spain,5187,860210,89,9478.57142857143,129.42857142857142,2904.2941114332,24.25460191974441,12382.86554000463,6574.277317138229,153.68317334831582,105.17396950882701
2020-10-07 00:00:00+00:00,Spain,9038,869248,132,9735.0,127.85714285714286,2749.1083402910817,23.575612904208434,12484.10834029108,6985.891659708918,151.4327557613513,104.28152995293442
2020-10-08 00:00:00+00:00,Spain,12473,881721,130,9864.285714285714,125.57142857142857,2868.371530692386,22.2625031750386,12732.6572449781,6995.914183593328,147.83393174646716,103.30892539638997
2020-10-09 00:00:00+00:00,Spain,12666,894387,134,10030.857142857143,122.71428571428571,3009.5722524718544,19.058806238525335,13040.429395328998,7021.284890385288,141.77309195281106,103.65547947576037
2020-10-10 00:00:00+00:00,Spain,14216,908603,129,10461.857142857143,122.57142857142857,3395.970329108003,18.99874682582875,13857.827471965145,7065.88681374914,141.57017539725732,103.57268174559982
2020-10-11 00:00:00+00:00,Spain,15097,923700,153,10816.57142857143,124.28571428571429,3767.5757394341067,21.336309316225517,14584.147168005537,7048.995689137322,145.62202360193982,102.94940496948877
2020-10-12 00:00:00+00:00,Spain,8876,932576,133,11079.0,128.57142857142858,3516.187613499155,19.260124115693966,14595.187613499154,7562.812386500846,147.83155268712255,109.31130445573461
2020-10-13 00:00:00+00:00,Spain,6925,939501,114,11327.285714285714,132.14285714285714,3062.950196257441,11.42261749669246,14390.235910543155,8264.335518028272,143.5654746395496,120.72023964616469
2020-10-14 00:00:00+00:00,Spain,6401,945902,125,10950.57142857143,131.14285714285714,3519.565544074886,11.73923011994732,14470.136972646316,7431.005884496543,142.88208726280445,119.40362702290982
2020-10-15 00:00:00+00:00,Spain,12699,958601,144,10982.857142857143,133.14285714285714,3536.8528114010264,12.667919737500094,14519.70995425817,7446.004331456117,145.81077688035722,120.47493740535704
2020-10-16 00:00:00+00:00,Spain,16821,975422,135,11576.42857142857,133.28571428571428,4160.140616898976,12.684824078571836,15736.569188327547,7416.287954529595,145.9705383642861,120.60089020714244
2020-10-17 00:00:00+00:00,Spain,17979,993401,144,12114.0,135.42857142857142,4758.2090818561555,13.100345324402747,16872.209081856156,7355.7909181438445,148.52891675297417,122.32822610416866
2020-10-18 00:00:00+00:00,Spain,18774,1012175,146,12639.285714285714,134.42857142857142,5313.021071363611,11.731114508800996,17952.306785649325,7326.264642922103,146.15968593737242,122.69745691977042
2020-10-19 00:00:00+00:00,Spain,12219,1024394,124,13116.857142857143,133.14285714285714,5062.722535966432,12.388550781901184,18179.579678823575,8054.134606890711,145.53140792475833,120.75430636095595
2020-10-20 00:00:00+00:00,Spain,8458,1032852,143,13335.857142857143,137.28571428571428,4775.232714348319,9.41123948111944,18111.08985720546,8560.624428508825,146.69695376683373,127.87447480459484
2020-10-21 00:00:00+00:00,Spain,16143,1048995,164,14727.57142857143,142.85714285714286,3720.367627762941,12.088955998861447,18447.93905633437,11007.20380080849,154.9460988560043,130.7681868582814
2020-10-22 00:00:00+00:00,Spain,21778,1070773,184,16024.57142857143,148.57142857142858,4413.328103865986,19.747211979211905,20437.899532437415,11611.243324705443,168.31864055064048,128.8242165922167
2020-10-23 00:00:00+00:00,Spain,24044,1094817,166,17056.428571428572,153.0,5371.043066206059,19.6723155728945,22427.471637634633,11685.385505222514,172.6723155728945,133.3276844271055
2020-10-24 00:00:00+00:00,Spain,24851,1119668,201,18038.14285714286,161.14285714285714,6140.6634665577085,26.079548637627955,24178.806323700566,11897.479390585151,187.2224057804851,135.06330850522917
2020-10-25 00:00:00+00:00,Spain,25808,1145476,216,19043.0,171.14285714285714,6819.182697850202,32.043868739730314,25862.182697850203,12223.817302149797,203.18672588258744,139.09898840312684
2020-10-26 00:00:00+00:00,Spain,15857,1161333,186,19562.714285714286,180.0,6333.777380422751,24.528894525970916,25896.491666137037,13228.936905291535,204.5288945259709,155.4711054740291
2020-10-27 00:00:00+00:00,Spain,11531,1172864,182,20001.714285714286,185.57142857142858,5485.513094028211,18.383481197855822,25487.227379742497,14516.201191686076,203.9549097692844,167.18794737357277
2020-10-28 00:00:00+00:00,Spain,20610,1193474,203,20639.85714285714,191.14285714285714,5214.960448189769,16.577379883716826,25854.81759104691,15424.896694667372,207.72023702657395,174.56547725914032
2020-10-29 00:00:00+00:00,Spain,25091,1218565,235,21113.14285714286,198.42857142857142,5479.114631293123,22.911839318394183,26592.257488435982,15634.028225849735,221.3404107469656,175.51673211017723
2020-10-30 00:00:00+00:00,Spain,25192,1243757,227,21277.14285714286,207.14285714285714,5597.366387524024,19.928443419955972,26874.509244666882,15679.776469618835,227.07130056281312,187.21441372290116
2020-10-31 00:00:00+00:00,Spain,24728,1268485,226,21259.571428571428,210.71428571428572,5584.455534699948,20.86236073021515,26844.026963271375,15675.11589387148,231.57664644450088,189.85192498407056
2020-11-01 00:00:00+00:00,Spain,25591,1294076,232,21228.571428571428,213.0,5555.52586341211,22.36067977498732,26784.097291983537,15673.045565159318,235.36067977498732,190.63932022501268
2020-11-02 00:00:00+00:00,Spain,16480,1310556,234,21317.571428571428,219.85714285714286,5459.287342291808,19.928443419955848,26776.858770863237,15858.284086279618,239.7855862770987,199.92869943718702
2020-11-03 00:00:00+00:00,Spain,11149,1321705,240,21263.0,228.14285714285714,5574.1206780376215,12.075161440289115,26837.120678037623,15688.879321962379,240.21801858314626,216.06769570256802
