,Date_reported,Country,New_cases,Cumulative_cases,New_deaths,MA,MSTD_cases,OTG_cases,UTG_cases,MA_d,MSTD_deaths,OTG_deaths,UTG_deaths
50822,2021-10-02 00:00:00+00:00,France,4124,6803078,21,4124.0,,,,21.0,,,
50823,2021-10-03 00:00:00+00:00,France,4948,6808026,30,4536.0,582.6559876977152,5118.655987697715,3953.3440123022847,25.5,6.363961030678928,31.86396103067893,19.13603896932107
50824,2021-10-04 00:00:00+00:00,France,3744,6811770,9,4272.0,615.4932980951133,4887.4932980951135,3656.5067019048865,20.0,10.535653752852738,30.53565375285274,9.464346247147262
50825,2021-10-05 00:00:00+00:00,France,1138,6812908,40,3488.5,1645.6134621066597,5134.113462106659,1842.8865378933403,25.0,13.19090595827292,38.19090595827292,11.80909404172708
50826,2021-10-06 00:00:00+00:00,France,3875,6816783,54,3565.8,1435.5867093282802,5001.386709328281,2130.2132906717197,30.8,17.28293956478469,48.082939564784695,13.51706043521531
50827,2021-10-07 00:00:00+00:00,France,4632,6821415,34,3743.5,1355.7990632833466,5099.299063283346,2387.7009367166534,31.333333333333332,15.513435037626794,46.84676837096013,15.819898295706539
50828,2021-10-08 00:00:00+00:00,France,4281,6825696,33,3820.285714285714,1254.2321308654305,5074.517845151145,2566.0535834202838,31.571428571428573,14.175767384955952,45.74719595638452,17.395661186472623
50829,2021-10-09 00:00:00+00:00,France,4189,6829885,31,3829.5714285714284,1257.09279121085,5086.664219782278,2572.4786373605784,33.0,13.416407864998737,46.41640786499874,19.58359213500126
50830,2021-10-10 00:00:00+00:00,France,4734,6834619,15,3799.0,1227.616932651767,5026.616932651767,2571.383067348233,30.857142857142858,15.071259308460494,45.92840216560335,15.785883548682364
50831,2021-10-11 00:00:00+00:00,France,3991,6838610,8,3834.285714285714,1229.3211831854894,5063.606897471203,2604.964531100225,30.714285714285715,15.315724879072116,46.03001059335783,15.3985608352136
50832,2021-10-12 00:00:00+00:00,France,635,6839245,28,3762.4285714285716,1414.0197850033614,5176.448356431933,2348.40878642521,29.0,14.7648230602334,43.7648230602334,14.2351769397666
50833,2021-10-13 00:00:00+00:00,France,5291,6844536,32,3964.714285714286,1529.3862292093643,5494.10051492365,2435.3280565049217,25.857142857142858,10.188695883650851,36.04583874079371,15.668446973492006
50834,2021-10-14 00:00:00+00:00,France,5492,6850028,24,4087.5714285714284,1623.566429925475,5711.137858496903,2464.0049986459535,24.428571428571427,9.536895771286428,33.965467199857855,14.891675657284999
50835,2021-10-15 00:00:00+00:00,France,4760,6854788,34,4156.0,1643.0548783693544,5799.054878369354,2512.9451216306456,24.571428571428573,9.692903638868023,34.264332210296594,14.87852493256055
50836,2021-10-16 00:00:00+00:00,France,5708,6860496,25,4373.0,1745.2682697320013,6118.2682697320015,2627.7317302679985,23.714285714285715,9.286446857549729,33.00073257183544,14.427838856735987
50837,2021-10-17 00:00:00+00:00,France,4837,6865333,13,4387.714285714285,1749.2487639255996,6136.963049639885,2638.4655217886857,23.428571428571427,9.623879031817037,33.052450460388464,13.80469239675439
50838,2021-10-18 00:00:00+00:00,France,3778,6869111,5,4357.285714285715,1759.1245658267746,6116.410280112489,2598.1611484589403,23.0,10.456258094238748,33.45625809423875,12.543741905761252
50839,2021-10-19 00:00:00+00:00,France,757,6869868,38,4374.714285714285,1716.179644276371,6090.893929990656,2658.5346414379146,24.428571428571427,11.844227044670932,36.27279847324236,12.584344383900495
50840,2021-10-20 00:00:00+00:00,France,5689,6875557,36,4431.571428571428,1757.6866289854645,6189.258057556893,2673.884799585964,25.0,12.355835328567093,37.355835328567096,12.644164671432907
50841,2021-10-21 00:00:00+00:00,France,5796,6881353,26,4475.0,1791.6811472283048,6266.681147228304,2683.318852771695,25.285714285714285,12.351980754981307,37.63769504069559,12.933733530732978
50842,2021-10-22 00:00:00+00:00,France,5498,6886851,31,4580.428571428572,1832.4949165134456,6412.923487942017,2747.9336549151258,24.857142857142858,12.047524938461724,36.90466779560458,12.809617918681134
50843,2021-10-23 00:00:00+00:00,France,6058,6892909,23,4630.428571428572,1872.7219812475155,6503.150552676087,2757.706590181056,24.571428571428573,12.067271755415456,36.63870032684403,12.504156816013117
50844,2021-10-24 00:00:00+00:00,France,6169,6899078,22,4820.714285714285,1962.7190081012373,6783.433293815522,2857.995277613048,25.857142857142858,11.066896153673373,36.92403901081623,14.790246703469485
50845,2021-10-25 00:00:00+00:00,France,4993,6904071,4,4994.285714285715,1908.1026976454662,6902.388411931181,3086.1830166402488,25.714285714285715,11.382944635349352,37.09723034963507,14.331341078936363
50846,2021-10-26 00:00:00+00:00,France,1011,6905082,38,5030.571428571428,1814.1983406032593,6844.769769174688,3216.373087968169,25.714285714285715,11.382944635349352,37.09723034963507,14.331341078936363
50847,2021-10-27 00:00:00+00:00,France,6251,6911333,36,5110.857142857143,1860.0488728858202,6970.906015742963,3250.808269971323,25.714285714285715,11.382944635349352,37.09723034963507,14.331341078936363
50848,2021-10-28 00:00:00+00:00,France,6437,6917770,31,5202.428571428572,1914.3853545496752,7116.8139259782465,3288.0432168788966,26.428571428571427,11.559370554621372,37.9879419831928,14.869200873950055
50849,2021-10-29 00:00:00+00:00,France,6126,6923896,23,5292.142857142857,1945.0153751381529,7237.15823228101,3347.127482004704,25.285714285714285,11.426785574754984,36.712499860469265,13.858928710959301
50850,2021-10-30 00:00:00+00:00,France,6062,6929958,21,5292.714285714285,1945.2784474453103,7237.992733159595,3347.435838268975,25.0,11.518101695447331,36.51810169544733,13.481898304552669
50851,2021-10-31 00:00:00+00:00,France,7285,6937243,20,5452.142857142857,2070.7507840210537,7522.893641163911,3381.392073121803,24.714285714285715,11.62919151265879,36.34347722694451,13.085094201626925
50852,2021-11-01 00:00:00+00:00,France,6329,6943572,12,5643.0,2082.9119840582157,7725.911984058215,3560.0880159417843,25.857142857142858,9.441549509633319,35.29869236677618,16.41559334750954
50853,2021-11-02 00:00:00+00:00,France,1834,6945406,6,5760.571428571428,1778.9242870475455,7539.495715618974,3981.647141523883,21.285714285714285,10.291003930849604,31.57671821656389,10.994710354864681
50854,2021-11-03 00:00:00+00:00,France,1859,6947265,84,5133.142857142857,2280.844246368102,7413.987103510959,2852.2986107747547,28.142857142857142,25.893554998805985,54.03641214166313,2.249302144051157
50855,2021-11-04 00:00:00+00:00,France,9592,6956857,33,5583.857142857143,2827.627475969411,8411.484618826555,2756.229666887732,28.428571428571427,25.941325736214424,54.369897164785854,2.4872456923570034
50856,2021-11-05 00:00:00+00:00,France,9283,6966140,47,6034.857142857143,3160.6643515022506,9195.521494359393,2874.1927913548925,31.857142857142858,26.67975869099126,58.53690154813412,5.177384166151597
50857,2021-11-06 00:00:00+00:00,France,8451,6974591,10,6376.142857142857,3290.402023490515,9666.544880633372,3085.7408336523417,30.285714285714285,27.7291320077777,58.014846293491985,2.5565822779365845
50858,2021-11-07 00:00:00+00:00,France,9537,6984128,25,6697.857142857143,3497.6413208795166,10195.49846373666,3200.2158219776265,31.0,27.483328279765047,58.48332827976505,3.516671720234953
50859,2021-11-08 00:00:00+00:00,France,8489,6992617,8,7006.428571428572,3554.494612793913,10560.923184222484,3451.9339586346587,30.428571428571427,27.981286263365035,58.409857691936466,2.4472851652063916
50860,2021-11-09 00:00:00+00:00,France,1958,6994575,54,7024.142857142857,3524.6042060809905,10548.747063223847,3499.5386510618664,37.285714285714285,26.8558763632486,64.14159064896289,10.429837922465683
50861,2021-11-10 00:00:00+00:00,France,11500,7006075,42,8401.42857142857,3016.9850765923507,11418.413648020922,5384.4434948362195,31.285714285714285,17.867235243262876,49.15294952897716,13.418479042451409
50862,2021-11-11 00:00:00+00:00,France,11822,7017897,31,8720.0,3270.7192888822888,11990.719288882288,5449.280711117712,31.0,17.85123711866117,48.851237118661174,13.148762881338829
50863,2021-11-12 00:00:00+00:00,France,12504,7030401,17,9180.142857142857,3575.4998451764955,12755.642702319352,5604.643011966362,26.714285714285715,16.948100048031783,43.6623857623175,9.766185666253932
50864,2021-11-13 00:00:00+00:00,France,3600,7034001,44,8487.142857142857,4162.327010562378,12649.469867705235,4324.815846580479,31.571428571428573,16.215806515630998,47.78723508705957,15.355622055797575
50865,2021-11-14 00:00:00+00:00,France,14645,7048646,16,9216.857142857143,4779.111159639466,13995.968302496609,4437.745983217677,30.285714285714285,17.153369792495436,47.43908407820972,13.132344493218849
50866,2021-11-15 00:00:00+00:00,France,12475,7061121,17,9786.285714285714,4913.508546659427,14699.794260945142,4872.777167626286,31.571428571428573,15.458084646953537,47.02951321838211,16.113343924475036
50867,2021-11-16 00:00:00+00:00,France,3162,7064283,75,9958.285714285714,4605.203821558307,14563.48953584402,5353.081892727407,34.57142857142857,21.423173923403148,55.99460249483172,13.148254648025421
50868,2021-11-17 00:00:00+00:00,France,18413,7082696,44,10945.857142857143,5620.285325751455,16566.1424686086,5325.571817105688,34.857142857142854,21.551709688008284,56.408852545151134,13.30543316913457
50869,2021-11-18 00:00:00+00:00,France,20201,7102897,56,12142.857142857143,6638.097403839231,18780.954546696375,5504.759739017912,38.42857142857143,22.83898087960685,61.26755230817828,15.58959054896458
50870,2021-11-19 00:00:00+00:00,France,19840,7122737,49,13190.857142857143,7255.038236255121,20445.895379112262,5935.818906602022,43.0,20.96027989634998,63.96027989634998,22.03972010365002
50871,2021-11-20 00:00:00+00:00,France,20847,7143584,49,15654.714285714286,6323.913838604637,21978.628124318922,9330.80044710965,43.714285714285715,21.084862545708674,64.79914825999438,22.62942316857704
50872,2021-11-21 00:00:00+00:00,France,22568,7166152,22,16786.571428571428,6803.891162590783,23590.46259116221,9982.680265980645,44.57142857142857,19.856628975878916,64.42805754730749,24.714799595549653
50873,2021-11-22 00:00:00+00:00,France,19749,7185901,15,17825.714285714286,6587.680667080682,24413.394952794966,11238.033618633604,44.285714285714285,20.328258539237815,64.6139728249521,23.95745574647647
50874,2021-11-23 00:00:00+00:00,France,5201,7191102,96,18117.0,5833.097833341503,23950.097833341504,12283.902166658496,47.285714285714285,26.291407251003037,73.57712153671733,20.994307034711248
50875,2021-11-24 00:00:00+00:00,France,28255,7219357,82,19523.0,6988.129911976927,26511.12991197693,12534.870088023072,52.714285714285715,29.255850045841463,81.97013576012718,23.458435668444253
50876,2021-11-25 00:00:00+00:00,France,32451,7251808,76,21273.0,8546.341888004872,29819.34188800487,12726.658111995128,55.57142857142857,30.57699103823627,86.14841960966484,24.9944375331923
50877,2021-11-26 00:00:00+00:00,France,33320,7285128,72,23198.714285714286,9620.792148852846,32819.506434567134,13577.92213686144,58.857142857142854,30.986172031131197,89.84331488827405,27.870970826011657
50878,2021-11-27 00:00:00+00:00,France,34275,7319403,58,25117.0,10382.29786704273,35499.297867042726,14734.70213295727,60.142857142857146,30.694345686833877,90.83720282969102,29.44851145602327
50879,2021-11-28 00:00:00+00:00,France,37151,7356554,32,27200.285714285714,11215.256375644232,38415.54208992995,15985.029338641481,61.57142857142857,28.797321303998302,90.36874987542687,32.77410726743027
50880,2021-11-29 00:00:00+00:00,France,31642,7388196,23,28899.285714285714,10791.144621313128,39690.43033559884,18108.141092972586,62.714285714285715,26.72523330558773,89.43951901987344,35.98905240869799
