,Date_reported,Country,New_cases,Cumulative_cases,New_deaths,MA,MSTD_cases,OTG_cases,UTG_cases,MA_d,MSTD_deaths,OTG_deaths,UTG_deaths
77922,2020-10-29 00:00:00+00:00,Israel,724,312629,10,746.2857142857143,258.26776433619006,1004.5534786219043,488.0179499495243,25.857142857142858,7.492853738253363,33.34999659539622,18.364289118889495
77923,2020-10-30 00:00:00+00:00,Israel,647,313276,19,691.2857142857143,226.29752855156616,917.5832428372805,464.98818573414815,24.428571428571427,7.742892285985984,32.17146371455741,16.685679142585442
77924,2020-10-31 00:00:00+00:00,Israel,681,313957,12,667.4285714285714,215.5712234527785,882.99979488135,451.85734797579295,22.428571428571427,8.978811035936106,31.407382464507535,13.449760392635321
77925,2020-11-01 00:00:00+00:00,Israel,228,314185,25,664.7142857142857,221.7774517285593,886.491737442845,442.93683398572637,22.285714285714285,8.920281866142401,31.205996151856688,13.365432419571883
77926,2020-11-02 00:00:00+00:00,Israel,657,314842,19,672.2857142857143,220.25872232871993,892.5444366144343,452.0269919569944,20.142857142857142,7.289914755527502,27.432771898384644,12.852942387329641
77927,2020-11-03 00:00:00+00:00,Israel,792,315634,15,659.1428571428571,207.9193983024468,867.0622554453039,451.22345884041033,18.285714285714285,6.5755680544038,24.861282340118084,11.710146231310485
77928,2020-11-04 00:00:00+00:00,Israel,843,316477,26,653.1428571428571,200.79959210728367,853.9424492501407,452.34326503557344,18.0,6.110100926607831,24.11010092660783,11.889899073392169
77929,2020-11-05 00:00:00+00:00,Israel,769,317246,15,659.5714285714286,204.1387250072714,863.7101535787,455.4327035641571,18.714285714285715,5.25085027128265,23.965135985568367,13.463435443003064
77930,2020-11-06 00:00:00+00:00,Israel,568,317814,14,648.2857142857143,207.11165610658756,855.3973703923019,441.17405817912675,18.0,5.537749241945432,23.537749241945434,12.462250758054568
77931,2020-11-07 00:00:00+00:00,Israel,689,318503,16,649.4285714285714,207.34420427780069,856.7727757063722,442.08436715077073,18.571428571428573,4.995235825502283,23.566664396930854,13.57619274592629
77932,2020-11-08 00:00:00+00:00,Israel,212,318715,8,647.1428571428571,212.78113056327342,859.9239877061306,434.36172657958366,16.142857142857142,5.459809869356666,21.602667012213807,10.683047273500478
77933,2020-11-09 00:00:00+00:00,Israel,535,319250,7,629.7142857142857,216.7976893216653,846.511975035951,412.91659639262036,14.428571428571429,6.241184258807111,20.66975568737854,8.187387169764317
77934,2020-11-10 00:00:00+00:00,Israel,723,319973,8,619.8571428571429,209.63971361310504,829.496856470248,410.2174292440378,13.428571428571429,6.679749068568998,20.108320497140426,6.748822360002431
77935,2020-11-11 00:00:00+00:00,Israel,674,320647,10,595.7142857142857,188.304464706885,784.0187504211707,407.40982100740064,11.142857142857142,3.7606990231681703,14.903556166025313,7.382158119688972
