Date_reported,Country,New_cases,Cumulative_cases,New_deaths,MA,MA_deaths,MSTD_cases,MSTD_deaths,OTG_cases,UTG_cases,OTG_deaths,UTG_deaths
2020-11-28 00:00:00+00:00,The United Kingdom,14739,1589305,520,16541.85714285714,466.42857142857144,2925.5774602969477,186.57872077922818,19467.434603154088,13616.279682560194,653.0072922077997,279.84985064934324
2020-11-29 00:00:00+00:00,The United Kingdom,15871,1605176,479,15969.857142857143,486.2857142857143,2529.9519381859527,178.08398232827966,18499.809081043095,13439.905204671191,664.3696966139939,308.2017319574346
2020-11-30 00:00:00+00:00,The United Kingdom,12155,1617331,215,15040.285714285714,499.14285714285717,2571.0154099309225,148.43340658514353,17611.301124216636,12469.270304354792,647.5762637280006,350.70945055771364
2020-12-01 00:00:00+00:00,The United Kingdom,12330,1629661,203,14594.57142857143,459.7142857142857,2752.207468994294,186.4615369503825,17346.778897565724,11842.363959577135,646.1758226646682,273.25274876390324
2020-12-02 00:00:00+00:00,The United Kingdom,13429,1643090,603,14898.857142857143,459.0,2425.4729043077023,185.80724779547063,17324.330047164847,12473.38423854944,644.8072477954706,273.19275220452937
2020-12-03 00:00:00+00:00,The United Kingdom,16170,1659260,648,14607.0,452.2857142857143,2054.8118324249767,176.47257982067777,16661.811832424977,12552.188167575023,628.758294106392,275.8131344650365
2020-12-04 00:00:00+00:00,The United Kingdom,14878,1674138,414,14224.57142857143,440.2857142857143,1617.2242533802485,175.70023172598667,15841.795681951678,12607.34717519118,615.9859460117009,264.5854825597276
2020-12-05 00:00:00+00:00,The United Kingdom,16298,1690436,504,14447.285714285714,438.0,1797.2081788435805,174.59095051002492,16244.493893129295,12650.077535442133,612.5909505100249,263.4090494899751
2020-12-06 00:00:00+00:00,The United Kingdom,15539,1705975,397,14399.857142857143,426.2857142857143,1757.3120979299122,174.13186027231967,16157.169240787056,12642.54504492723,600.417574558034,252.1538540133946
2020-12-07 00:00:00+00:00,The United Kingdom,17271,1723246,231,15130.714285714286,428.57142857142856,1731.7566913692795,170.972568114341,16862.470977083565,13398.957594345007,599.5439966857696,257.59886045708754
2020-12-08 00:00:00+00:00,The United Kingdom,14718,1737964,189,15471.857142857143,426.57142857142856,1258.6746241705407,174.104238070989,16730.531767027685,14213.182518686603,600.6756666424176,252.46719050043956
2020-12-09 00:00:00+00:00,The United Kingdom,12281,1750245,599,15307.857142857143,426.0,1598.207478040377,173.43394515874692,16906.06462089752,13709.649664816767,599.433945158747,252.56605484125308
2020-12-10 00:00:00+00:00,The United Kingdom,16578,1766823,533,15366.142857142857,409.57142857142856,1641.736624085661,153.16206791373918,17007.87948122852,13724.406233057196,562.7334964851677,256.4093606576894
2020-12-11 00:00:00+00:00,The United Kingdom,20964,1787787,516,16235.57142857143,424.14285714285717,2645.0637583471107,158.41551751791894,18880.63518691854,13590.507670224319,582.558374660776,265.7273396249382
2020-12-12 00:00:00+00:00,The United Kingdom,21672,1809459,424,17003.285714285714,412.7142857142857,3351.699455217056,154.53232055214832,20354.98516950277,13651.586259068657,567.246606266434,258.18196516213743
2020-12-13 00:00:00+00:00,The United Kingdom,21501,1830960,520,17855.0,430.2857142857143,3660.8449844273773,159.36510940363334,21515.84498442738,14194.155015572622,589.6508236893476,270.92060488208097
2020-12-14 00:00:00+00:00,The United Kingdom,18447,1849407,144,18023.0,417.85714285714283,3656.559311703707,179.60459215678026,21679.559311703706,14366.440688296294,597.4617350139231,238.25255070036258
2020-12-15 00:00:00+00:00,The United Kingdom,20263,1869670,232,18815.14285714286,424.0,3413.812601212547,171.0019493066104,22228.955458355405,15401.330255930312,595.0019493066104,252.9980506933896
2020-12-16 00:00:00+00:00,The United Kingdom,18450,1888120,506,19696.428571428572,410.7142857142857,1911.6464855514994,158.2789881671977,21608.075056980073,17784.782085877072,568.9932738814834,252.43529754708803
2020-12-17 00:00:00+00:00,The United Kingdom,25161,1913281,612,20922.571428571428,422.0,2292.717227597292,170.77470538693333,23215.28865616872,18629.854200974136,592.7747053869333,251.22529461306667
2020-12-18 00:00:00+00:00,The United Kingdom,35383,1948664,532,22982.428571428572,424.2857142857143,5929.31294100658,172.34240558231352,28911.741512435154,17053.11563042199,596.6281198680279,251.94330870340076
2020-12-19 00:00:00+00:00,The United Kingdom,28507,1977171,489,23958.85714285714,433.57142857142856,6232.579573729028,174.06690011107702,30191.43671658617,17726.277569128113,607.6383286825055,259.50452846035154
2020-12-20 00:00:00+00:00,The United Kingdom,27052,2004223,534,24751.85714285714,435.57142857142856,6220.862974127009,175.30150897129496,30972.72011698415,18530.994168730133,610.8729375427235,260.26991960013356
2020-12-21 00:00:00+00:00,The United Kingdom,35928,2040151,326,27249.14285714286,461.57142857142856,6753.945894280201,133.31898732343603,34003.088751423056,20495.196962862658,594.8904158948646,328.2524412479925
2020-12-22 00:00:00+00:00,The United Kingdom,33364,2073515,215,29120.714285714286,459.14285714285717,6294.978679188347,138.26114008331103,35415.692964902635,22825.735606525937,597.4039972261683,320.88171705954613
2020-12-23 00:00:00+00:00,The United Kingdom,36803,2110318,691,31742.571428571428,485.57142857142856,4739.813036297421,163.9968060083691,36482.38446486885,27002.75839227401,649.5682345797977,321.57462256305945
2020-12-24 00:00:00+00:00,The United Kingdom,39237,2149555,744,33753.42857142857,504.42857142857144,4459.8116125073075,186.94103985199922,38213.24018393588,29293.616958921266,691.3696112805707,317.4875315765722
2020-12-25 00:00:00+00:00,The United Kingdom,39036,2188591,574,34275.28571428572,510.42857142857144,4876.5293571797565,188.6397423157347,39151.81507146548,29398.75635710596,699.0683137443061,321.78882911283677
2020-12-26 00:00:00+00:00,The United Kingdom,32725,2221316,570,34877.857142857145,522.0,4267.549079139525,189.58815012194498,39145.40622199667,30610.30806371762,711.588150121945,332.411849878055
2020-12-27 00:00:00+00:00,The United Kingdom,34693,2256009,210,35969.42857142857,475.7142857142857,2572.9777079721857,222.80986983352486,38542.406279400755,33396.45086345639,698.5241555478106,252.90441588076087
2020-12-28 00:00:00+00:00,The United Kingdom,32340,2288349,347,35456.857142857145,478.7142857142857,2916.9965963066593,220.58839066286401,38373.8537391638,32539.860546550484,699.3026763771497,258.1258950514217
2020-12-29 00:00:00+00:00,The United Kingdom,41385,2329734,357,36602.71428571428,499.0,3479.1071993788073,197.6292825806127,40081.82148509309,33123.607086335476,696.6292825806127,301.3707174193873
2020-12-30 00:00:00+00:00,The United Kingdom,53135,2382869,458,38935.857142857145,465.7142857142857,7162.362143608638,178.60824382401532,46098.219286465785,31773.494999248505,644.3225295383011,287.1060418902704
2020-12-31 00:00:00+00:00,The United Kingdom,50023,2432892,981,40476.71428571428,499.57142857142856,8306.733748678615,248.81643644987238,48783.448034392895,32169.98053703567,748.387865021301,250.75499212155617
2021-01-01 00:00:00+00:00,The United Kingdom,55892,2488784,964,42884.71428571428,555.2857142857143,10074.531266421433,305.47324721143656,52959.24555213572,32810.18301929285,860.758961497151,249.81246707427778
2021-01-02 00:00:00+00:00,The United Kingdom,53285,2542069,613,45821.857142857145,561.4285714285714,9604.994992686448,306.24982021373836,55426.852135543595,36216.862150170695,867.6783916423099,255.17875121483308
2021-01-03 00:00:00+00:00,The United Kingdom,57724,2599793,445,49112.0,595.0,9088.17763177386,272.3043640242689,58200.17763177386,40023.82236822614,867.3043640242689,322.6956359757311
2021-01-04 00:00:00+00:00,The United Kingdom,54990,2654783,454,52347.71428571428,610.2857142857143,5408.816990627756,258.72747198915647,57756.53127634204,46938.89729508653,869.0131862748708,351.55824229655786
2021-01-05 00:00:00+00:00,The United Kingdom,58784,2713567,407,54833.28571428572,617.4285714285714,2986.9164542668914,251.14859953345166,57820.20216855261,51846.36926001882,868.577170962023,366.2799718951198
2021-01-06 00:00:00+00:00,The United Kingdom,60916,2774483,874,55944.857142857145,676.8571428571429,3628.5010876208385,256.30153372633487,59573.358230477985,52316.356055236305,933.1586765834777,420.555609130808
2021-01-07 00:00:00+00:00,The United Kingdom,62322,2836805,1041,57701.857142857145,685.4285714285714,3240.018952032903,268.86356958058576,60941.876094890045,54461.838190824245,954.2921410091571,416.5650018479857
2021-01-08 00:00:00+00:00,The United Kingdom,52618,2889423,1162,57234.142857142855,713.7142857142857,3742.2154948014904,310.2803647701549,60976.35835194435,53491.92736234136,1023.9946504844406,403.43392094413076
2021-01-09 00:00:00+00:00,The United Kingdom,68053,2957476,1325,59343.857142857145,815.4285714285714,5071.501106792656,380.5149393225124,64415.3582496498,54272.35603606449,1195.943510751084,434.913632106059
2021-01-10 00:00:00+00:00,The United Kingdom,59937,3017413,1035,59660.0,899.7142857142857,5022.432976158933,348.81117828308606,64682.43297615893,54637.56702384107,1248.5254639973718,550.9031074311996
2021-01-11 00:00:00+00:00,The United Kingdom,54940,3072353,563,59652.857142857145,915.2857142857143,5030.211076704351,327.37171242371403,64683.06821956149,54622.646066152796,1242.6574267094284,587.9140018620003
2021-01-12 00:00:00+00:00,The United Kingdom,46169,3118522,529,57850.71428571428,932.7142857142857,7189.6175075431165,297.7049514120231,65040.3317932574,50661.096778171166,1230.4192371263089,635.0093343022626
2021-01-13 00:00:00+00:00,The United Kingdom,45533,3164055,1243,55653.142857142855,985.4285714285714,8353.327349597423,317.5814106350522,64006.470206740276,47299.815507545434,1303.0099820636237,667.8471607935193
2021-01-14 00:00:00+00:00,The United Kingdom,47525,3211580,1564,53539.28571428572,1060.142857142857,8256.136843066313,386.8093538042661,61795.42255735203,45283.148871219404,1446.9522109471231,673.3335033385911
