Date_reported,Country,New_cases,Cumulative_cases,New_deaths,MA,MA_deaths,MSTD_cases,MSTD_deaths,OTG_cases,UTG_cases,OTG_deaths,UTG_deaths,change_1,change_4,change_7,change_14,R1
2020-11-20 00:00:00+00:00,Germany,23648,879564,260,18352.714285714286,204.28571428571428,4792.224977825281,91.070877682743,23144.939263539567,13560.489307889005,295.3565919684573,113.21483660297127,0.08257831306530683,-0.764720876879943,-2.679423662560787,7.59998324887976,0
2020-11-21 00:00:00+00:00,Germany,22964,902528,254,18424.571428571428,215.14285714285714,4867.277160012385,91.94097485421398,23291.848588583813,13557.294268559042,307.0838319970711,123.20188228864316,0.39153414442394396,0.33139887666671086,-1.599169896542263,4.232432214005732,0
2020-11-22 00:00:00+00:00,Germany,15741,918269,138,18252.285714285714,219.57142857142858,4948.954155990184,86.44623983119637,23201.2398702759,13303.33155829553,306.01766840262496,133.1251887402322,-0.9350866854821227,0.11440213132736243,-3.206109183472472,1.744774039418684,0
2020-11-23 00:00:00+00:00,Germany,10864,929133,90,18258.0,223.57142857142858,4938.96061940134,78.19389819088215,23196.96061940134,13319.03938059866,301.76532676231074,145.37753038054643,0.03130723353630405,-0.4339256639374178,-1.2768521307904512,0.7607950110768424,0
2020-11-24 00:00:00+00:00,Germany,13554,942687,249,18134.428571428572,221.0,5060.3490939240755,76.81145747868827,23194.77766535265,13074.079477504496,297.8114574786883,144.18854252131172,-0.6768070356634182,-1.1893919933991803,-1.248580274765454,0.09462155321280363,0
2020-11-25 00:00:00+00:00,Germany,18633,961320,410,18287.571428571428,236.0,5056.322473139764,102.05390732353318,23343.89390171119,13231.248955431663,338.05390732353317,133.94609267646683,0.8444868088324453,-0.7435722482399321,0.30794546309353965,-0.06323481193499791,0
2020-11-26 00:00:00+00:00,Germany,22268,983588,389,18238.85714285714,255.71428571428572,5009.172201357666,117.58219009940103,23248.029344214807,13229.684941499476,373.29647581368675,138.1320956148847,-0.26637919586292025,-0.07357199881032894,-0.5383171163029887,-1.7681003308456011,0
2020-11-27 00:00:00+00:00,Germany,22806,1006394,426,18118.571428571428,279.42857142857144,4865.6880930701755,134.1614166378915,22984.2595216416,13252.883335501252,413.589988066463,145.26715479067994,-0.6595024750924217,-0.763657418274577,-1.275794160458954,-3.9210338923988397,0
2020-11-28 00:00:00+00:00,Germany,21695,1028089,379,17937.285714285714,297.2857142857143,4674.971219671748,138.46264753320628,22612.256933957462,13262.314494613966,435.74836181892056,158.823066752508,-1.000551919892767,-1.087119212862675,-2.64476010296808,-4.201635792107917,0
2020-11-29 00:00:00+00:00,Germany,14611,1042700,158,17775.85714285714,300.14285714285717,4781.740039935364,134.78554394720157,22557.597182792506,12994.117102921777,434.92840109005874,165.3573131956556,-0.8999609751435655,-2.798153312554197,-2.61024059608973,-5.732662616100248,0
