,Date_reported,WHO_region,New_cases,New_deaths,MA,MA_d
336,2020-12-25 00:00:00+00:00,EURO,271031,5535,252712.85714285713,5562.285714285715
337,2020-12-26 00:00:00+00:00,EURO,206217,4500,243314.42857142858,5267.0
338,2020-12-27 00:00:00+00:00,EURO,166072,3961,229276.2857142857,5108.857142857143
339,2020-12-28 00:00:00+00:00,EURO,183466,4251,225171.85714285713,5087.142857142857
340,2020-12-29 00:00:00+00:00,EURO,214876,5057,225175.57142857142,5111.571428571428
341,2020-12-30 00:00:00+00:00,EURO,256173,6893,224549.14285714287,5182.714285714285
342,2020-12-31 00:00:00+00:00,EURO,316097,6208,230561.7142857143,5200.714285714285
343,2021-01-01 00:00:00+00:00,EURO,317002,5954,237129.0,5260.571428571428
344,2021-01-02 00:00:00+00:00,EURO,226687,4445,240053.2857142857,5252.714285714285
345,2021-01-03 00:00:00+00:00,EURO,185703,4054,242857.7142857143,5266.0
346,2021-01-04 00:00:00+00:00,EURO,214158,4263,247242.2857142857,5267.714285714285
347,2021-01-05 00:00:00+00:00,EURO,234193,4913,250001.85714285713,5247.142857142857
348,2021-01-06 00:00:00+00:00,EURO,303785,6328,256803.57142857142,5166.428571428572
349,2021-01-07 00:00:00+00:00,EURO,327690,5591,258459.7142857143,5078.285714285715
350,2021-01-08 00:00:00+00:00,EURO,273046,5284,252180.2857142857,4982.571428571428
351,2021-01-09 00:00:00+00:00,EURO,271363,6112,258562.57142857142,5220.714285714285
352,2021-01-10 00:00:00+00:00,EURO,273045,5099,271040.0,5370.0
353,2021-01-11 00:00:00+00:00,EURO,215351,4439,271210.4285714286,5395.142857142857
354,2021-01-12 00:00:00+00:00,EURO,200764,5212,266434.85714285716,5437.857142857143
355,2021-01-13 00:00:00+00:00,EURO,263395,6324,260664.85714285713,5437.285714285715
356,2021-01-14 00:00:00+00:00,EURO,281500,5967,254066.2857142857,5491.0
357,2021-01-15 00:00:00+00:00,EURO,264797,6030,252887.85714285713,5597.571428571428
358,2021-01-16 00:00:00+00:00,EURO,241626,6266,248639.7142857143,5619.571428571428
359,2021-01-17 00:00:00+00:00,EURO,249782,5344,245316.42857142858,5654.571428571428
360,2021-01-18 00:00:00+00:00,EURO,186342,4756,241172.2857142857,5699.857142857143
361,2021-01-19 00:00:00+00:00,EURO,176902,5300,237763.42857142858,5712.428571428572
362,2021-01-20 00:00:00+00:00,EURO,228351,6451,232757.14285714287,5730.571428571428
363,2021-01-21 00:00:00+00:00,EURO,253135,6328,228705.0,5782.142857142857
364,2021-01-22 00:00:00+00:00,EURO,234287,6151,224346.42857142858,5799.428571428572
365,2021-01-23 00:00:00+00:00,EURO,214473,6196,220467.42857142858,5789.428571428572
366,2021-01-24 00:00:00+00:00,EURO,224102,5379,216798.85714285713,5794.428571428572
367,2021-01-25 00:00:00+00:00,EURO,164988,4497,213748.2857142857,5757.428571428572
368,2021-01-26 00:00:00+00:00,EURO,151760,5291,210156.57142857142,5756.142857142857
369,2021-01-27 00:00:00+00:00,EURO,203653,5972,206628.2857142857,5687.714285714285
370,2021-01-28 00:00:00+00:00,EURO,230899,5681,203451.7142857143,5595.285714285715
371,2021-01-29 00:00:00+00:00,EURO,211767,5674,200234.57142857142,5527.142857142857
372,2021-01-30 00:00:00+00:00,EURO,188944,5904,196587.57142857142,5485.428571428572
373,2021-01-31 00:00:00+00:00,EURO,196517,4823,192646.85714285713,5406.0
374,2021-02-01 00:00:00+00:00,EURO,149477,4088,190431.0,5347.571428571428
375,2021-02-02 00:00:00+00:00,EURO,140184,4725,188777.2857142857,5266.714285714285
376,2021-02-03 00:00:00+00:00,EURO,174151,5564,184562.7142857143,5208.428571428572
377,2021-02-04 00:00:00+00:00,EURO,195232,5097,179467.42857142858,5125.0
378,2021-02-05 00:00:00+00:00,EURO,180274,4992,174968.42857142858,5027.571428571428
379,2021-02-06 00:00:00+00:00,EURO,160813,4888,170949.7142857143,4882.428571428572
380,2021-02-07 00:00:00+00:00,EURO,164483,3876,166373.42857142858,4747.142857142857
381,2021-02-08 00:00:00+00:00,EURO,125350,3508,162926.7142857143,4664.285714285715
382,2021-02-09 00:00:00+00:00,EURO,119836,4037,160019.85714285713,4566.0
383,2021-02-10 00:00:00+00:00,EURO,147204,4888,156170.2857142857,4469.428571428572
384,2021-02-11 00:00:00+00:00,EURO,163603,4339,151651.85714285713,4361.142857142857
385,2021-02-12 00:00:00+00:00,EURO,153910,4124,147885.57142857142,4237.142857142857
386,2021-02-13 00:00:00+00:00,EURO,139351,4275,144819.57142857142,4149.571428571428
387,2021-02-14 00:00:00+00:00,EURO,143182,3191,141776.57142857142,4051.714285714286
388,2021-02-15 00:00:00+00:00,EURO,108592,2828,139382.57142857142,3954.5714285714284
389,2021-02-16 00:00:00+00:00,EURO,112862,3351,138386.2857142857,3856.5714285714284
390,2021-02-17 00:00:00+00:00,EURO,144398,3983,137985.42857142858,3727.285714285714
391,2021-02-18 00:00:00+00:00,EURO,158874,3716,137309.85714285713,3638.285714285714
392,2021-02-19 00:00:00+00:00,EURO,152482,3542,137105.85714285713,3555.1428571428573
393,2021-02-20 00:00:00+00:00,EURO,140828,3677,137316.85714285713,3469.714285714286
394,2021-02-21 00:00:00+00:00,EURO,151391,2738,138489.57142857142,3405.0
395,2021-02-22 00:00:00+00:00,EURO,120054,2373,140127.0,3340.0
396,2021-02-23 00:00:00+00:00,EURO,123818,3005,141692.14285714287,3290.5714285714284
397,2021-02-24 00:00:00+00:00,EURO,160288,3496,143962.14285714287,3221.0
398,2021-02-25 00:00:00+00:00,EURO,173870,3170,146104.42857142858,3143.0
399,2021-02-26 00:00:00+00:00,EURO,168783,3202,148433.14285714287,3094.4285714285716
400,2021-02-27 00:00:00+00:00,EURO,157380,3391,150797.7142857143,3053.5714285714284
401,2021-02-28 00:00:00+00:00,EURO,161016,2665,152172.7142857143,3043.1428571428573
402,2021-03-01 00:00:00+00:00,EURO,126241,2235,153056.57142857142,3023.4285714285716
403,2021-03-02 00:00:00+00:00,EURO,131481,2969,154151.2857142857,3018.285714285714
404,2021-03-03 00:00:00+00:00,EURO,169857,3361,155518.2857142857,2999.0
405,2021-03-04 00:00:00+00:00,EURO,191796,3200,158079.14285714287,3003.285714285714
406,2021-03-05 00:00:00+00:00,EURO,180339,3111,159730.0,2990.285714285714
407,2021-03-06 00:00:00+00:00,EURO,168310,3065,161291.42857142858,2943.714285714286
408,2021-03-07 00:00:00+00:00,EURO,178339,2475,163766.14285714287,2916.5714285714284
409,2021-03-08 00:00:00+00:00,EURO,134393,2202,164930.7142857143,2911.8571428571427
410,2021-03-09 00:00:00+00:00,EURO,140634,2950,166238.2857142857,2909.1428571428573
411,2021-03-10 00:00:00+00:00,EURO,182585,3509,168056.57142857142,2930.285714285714
412,2021-03-11 00:00:00+00:00,EURO,205860,3401,170065.7142857143,2959.0
413,2021-03-12 00:00:00+00:00,EURO,201682,3330,173114.7142857143,2990.285714285714
414,2021-03-13 00:00:00+00:00,EURO,197407,3277,177271.42857142858,3020.5714285714284
415,2021-03-14 00:00:00+00:00,EURO,206468,2570,181289.85714285713,3034.1428571428573
416,2021-03-15 00:00:00+00:00,EURO,162153,2360,185255.57142857142,3056.714285714286
417,2021-03-16 00:00:00+00:00,EURO,167287,3246,189063.14285714287,3099.0
418,2021-03-17 00:00:00+00:00,EURO,208174,3693,192718.7142857143,3125.285714285714
419,2021-03-18 00:00:00+00:00,EURO,240809,3468,197711.42857142858,3134.8571428571427
420,2021-03-19 00:00:00+00:00,EURO,234468,3493,202395.14285714287,3158.1428571428573
421,2021-03-20 00:00:00+00:00,EURO,217108,3347,205209.57142857142,3168.1428571428573
422,2021-03-21 00:00:00+00:00,EURO,232861,2732,208980.0,3191.285714285714
423,2021-03-22 00:00:00+00:00,EURO,185756,4696,212351.85714285713,3525.0
424,2021-03-23 00:00:00+00:00,EURO,198218,3545,216770.57142857142,3567.714285714286
425,2021-03-24 00:00:00+00:00,EURO,237813,3932,221004.7142857143,3601.8571428571427
426,2021-03-25 00:00:00+00:00,EURO,273060,3836,225612.0,3654.4285714285716
427,2021-03-26 00:00:00+00:00,EURO,264800,3644,229945.14285714287,3676.0
428,2021-03-27 00:00:00+00:00,EURO,236695,4165,232743.2857142857,3792.8571428571427
429,2021-03-28 00:00:00+00:00,EURO,263282,2985,237089.14285714287,3829.0
430,2021-03-29 00:00:00+00:00,EURO,204230,2539,239728.2857142857,3520.8571428571427
431,2021-03-30 00:00:00+00:00,EURO,203392,3707,240467.42857142858,3544.0
432,2021-03-31 00:00:00+00:00,EURO,246050,4543,241644.14285714287,3631.285714285714
433,2021-04-01 00:00:00+00:00,EURO,284211,4079,243237.14285714287,3666.0
434,2021-04-02 00:00:00+00:00,EURO,270744,4100,244086.2857142857,3731.1428571428573
435,2021-04-03 00:00:00+00:00,EURO,235265,4003,243882.0,3708.0
436,2021-04-04 00:00:00+00:00,EURO,208118,3029,236001.42857142858,3714.285714285714
437,2021-04-05 00:00:00+00:00,EURO,209287,2952,236723.85714285713,3773.285714285714
438,2021-04-06 00:00:00+00:00,EURO,179109,3050,233254.85714285713,3679.4285714285716
439,2021-04-07 00:00:00+00:00,EURO,213423,4279,228593.85714285713,3641.714285714286
440,2021-04-08 00:00:00+00:00,EURO,264866,4879,225830.2857142857,3756.0
441,2021-04-09 00:00:00+00:00,EURO,271816,4535,225983.42857142858,3818.1428571428573
442,2021-04-10 00:00:00+00:00,EURO,245108,4595,227389.57142857142,3902.714285714286
443,2021-04-11 00:00:00+00:00,EURO,261231,3112,234977.14285714287,3914.5714285714284
444,2021-04-12 00:00:00+00:00,EURO,204460,2976,234287.57142857142,3918.0
445,2021-04-13 00:00:00+00:00,EURO,193624,3908,236361.14285714287,4040.5714285714284
446,2021-04-14 00:00:00+00:00,EURO,236650,4458,239679.2857142857,4066.1428571428573
447,2021-04-15 00:00:00+00:00,EURO,266783,4254,239953.14285714287,3976.8571428571427
448,2021-04-16 00:00:00+00:00,EURO,253522,4166,237339.7142857143,3924.1428571428573
449,2021-04-17 00:00:00+00:00,EURO,228130,4102,234914.2857142857,3853.714285714286
450,2021-04-18 00:00:00+00:00,EURO,241716,2988,232126.42857142858,3836.0
451,2021-04-19 00:00:00+00:00,EURO,190455,2905,230125.7142857143,3825.8571428571427
452,2021-04-20 00:00:00+00:00,EURO,183250,3904,228643.7142857143,3825.285714285714
453,2021-04-21 00:00:00+00:00,EURO,216470,4279,225760.85714285713,3799.714285714286
454,2021-04-22 00:00:00+00:00,EURO,249602,4186,223306.42857142858,3790.0
455,2021-04-23 00:00:00+00:00,EURO,228688,3923,219758.7142857143,3755.285714285714
456,2021-04-24 00:00:00+00:00,EURO,196465,3796,215235.14285714287,3711.5714285714284
457,2021-04-25 00:00:00+00:00,EURO,195578,2909,208644.0,3700.285714285714
458,2021-04-26 00:00:00+00:00,EURO,157054,2634,203872.42857142858,3661.5714285714284
459,2021-04-27 00:00:00+00:00,EURO,142796,3637,198093.2857142857,3623.4285714285716
460,2021-04-28 00:00:00+00:00,EURO,174803,3875,192140.85714285713,3565.714285714286
461,2021-04-29 00:00:00+00:00,EURO,201447,3647,185261.57142857142,3488.714285714286
462,2021-04-30 00:00:00+00:00,EURO,171843,3427,177140.85714285713,3417.8571428571427
463,2021-05-01 00:00:00+00:00,EURO,156678,3372,171457.0,3357.285714285714
464,2021-05-02 00:00:00+00:00,EURO,157402,2418,166003.2857142857,3287.1428571428573
465,2021-05-03 00:00:00+00:00,EURO,119956,2247,160703.57142857142,3231.8571428571427
466,2021-05-04 00:00:00+00:00,EURO,107591,2444,155674.2857142857,3061.4285714285716
467,2021-05-05 00:00:00+00:00,EURO,128212,2874,149018.42857142858,2918.4285714285716
468,2021-05-06 00:00:00+00:00,EURO,156523,3370,142600.7142857143,2878.8571428571427
469,2021-05-07 00:00:00+00:00,EURO,139720,3007,138011.7142857143,2818.8571428571427
470,2021-05-08 00:00:00+00:00,EURO,126526,2854,133704.2857142857,2744.8571428571427
471,2021-05-09 00:00:00+00:00,EURO,132900,2260,130204.0,2722.285714285714
472,2021-05-10 00:00:00+00:00,EURO,100075,1971,127363.85714285714,2682.8571428571427
473,2021-05-11 00:00:00+00:00,EURO,89400,2376,124765.14285714286,2673.1428571428573
474,2021-05-12 00:00:00+00:00,EURO,92283,2710,119632.42857142857,2649.714285714286
475,2021-05-13 00:00:00+00:00,EURO,122618,2617,114788.85714285714,2542.1428571428573
476,2021-05-14 00:00:00+00:00,EURO,108040,2342,110263.14285714286,2447.1428571428573
477,2021-05-15 00:00:00+00:00,EURO,91236,2339,105221.71428571429,2373.5714285714284
478,2021-05-16 00:00:00+00:00,EURO,93885,1687,99648.14285714286,2291.714285714286
479,2021-05-17 00:00:00+00:00,EURO,81070,1582,96933.14285714286,2236.1428571428573
480,2021-05-18 00:00:00+00:00,EURO,73890,2099,94717.42857142857,2196.5714285714284
481,2021-05-19 00:00:00+00:00,EURO,87629,2195,94052.57142857143,2123.0
482,2021-05-20 00:00:00+00:00,EURO,100161,1999,90844.42857142857,2034.7142857142858
483,2021-05-21 00:00:00+00:00,EURO,84487,1863,87479.71428571429,1966.2857142857142
484,2021-05-22 00:00:00+00:00,EURO,87715,1859,86976.71428571429,1897.7142857142858
485,2021-05-23 00:00:00+00:00,EURO,75462,1451,84344.85714285714,1864.0
486,2021-05-24 00:00:00+00:00,EURO,59182,1164,81218.0,1804.2857142857142
487,2021-05-25 00:00:00+00:00,EURO,45955,1555,77227.28571428571,1726.5714285714287
488,2021-05-26 00:00:00+00:00,EURO,59113,1903,73153.57142857143,1684.857142857143
489,2021-05-27 00:00:00+00:00,EURO,74832,1595,69535.14285714286,1627.142857142857
490,2021-05-28 00:00:00+00:00,EURO,78278,1622,68648.14285714286,1592.7142857142858
491,2021-05-29 00:00:00+00:00,EURO,72663,1480,66497.85714285714,1538.5714285714287
492,2021-05-30 00:00:00+00:00,EURO,62575,1131,64656.857142857145,1492.857142857143
493,2021-05-31 00:00:00+00:00,EURO,51521,1162,63562.42857142857,1492.5714285714287
494,2021-06-01 00:00:00+00:00,EURO,44721,1368,63386.142857142855,1465.857142857143
495,2021-06-02 00:00:00+00:00,EURO,59854,1373,63492.0,1390.142857142857
496,2021-06-03 00:00:00+00:00,EURO,65837,1220,62207.0,1336.5714285714287
497,2021-06-04 00:00:00+00:00,EURO,60907,1210,59725.42857142857,1277.7142857142858
498,2021-06-05 00:00:00+00:00,EURO,56347,1219,57394.57142857143,1240.4285714285713
499,2021-06-06 00:00:00+00:00,EURO,50674,981,55694.42857142857,1219.0
500,2021-06-07 00:00:00+00:00,EURO,41994,1000,54333.42857142857,1195.857142857143
501,2021-06-08 00:00:00+00:00,EURO,39168,1111,53540.142857142855,1159.142857142857
502,2021-06-09 00:00:00+00:00,EURO,52108,1397,52433.57142857143,1162.5714285714287
503,2021-06-10 00:00:00+00:00,EURO,56863,1216,51151.57142857143,1162.0
504,2021-06-11 00:00:00+00:00,EURO,55120,1157,50324.857142857145,1154.4285714285713
505,2021-06-12 00:00:00+00:00,EURO,52605,1049,49790.28571428572,1130.142857142857
506,2021-06-13 00:00:00+00:00,EURO,50350,842,49744.0,1110.2857142857142
507,2021-06-14 00:00:00+00:00,EURO,41216,792,49632.857142857145,1080.5714285714287
508,2021-06-15 00:00:00+00:00,EURO,40081,893,49763.28571428572,1049.4285714285713
509,2021-06-16 00:00:00+00:00,EURO,48620,1081,49265.0,1004.2857142857143
510,2021-06-17 00:00:00+00:00,EURO,52621,1028,48659.0,977.4285714285714
511,2021-06-18 00:00:00+00:00,EURO,54745,990,48605.42857142857,953.5714285714286
512,2021-06-19 00:00:00+00:00,EURO,55792,967,49060.71428571428,941.8571428571429
513,2021-06-20 00:00:00+00:00,EURO,51435,816,49215.71428571428,938.1428571428571
514,2021-06-21 00:00:00+00:00,EURO,43689,781,49569.0,936.5714285714286
515,2021-06-22 00:00:00+00:00,EURO,42944,951,49978.0,944.8571428571429
516,2021-06-23 00:00:00+00:00,EURO,56627,1015,51121.857142857145,935.4285714285714
517,2021-06-24 00:00:00+00:00,EURO,63967,1049,52742.71428571428,938.4285714285714
518,2021-06-25 00:00:00+00:00,EURO,63808,1108,54037.42857142857,955.2857142857143
519,2021-06-26 00:00:00+00:00,EURO,64993,1107,55351.857142857145,975.2857142857143
520,2021-06-27 00:00:00+00:00,EURO,63157,1101,57026.42857142857,1016.0
521,2021-06-28 00:00:00+00:00,EURO,58134,981,59090.0,1044.5714285714287
522,2021-06-29 00:00:00+00:00,EURO,58515,1008,61314.42857142857,1052.7142857142858
523,2021-06-30 00:00:00+00:00,EURO,79897,1304,64638.71428571428,1094.0
524,2021-07-01 00:00:00+00:00,EURO,87466,1164,67995.71428571429,1110.4285714285713
525,2021-07-02 00:00:00+00:00,EURO,90898,1016,71865.71428571429,1097.2857142857142
526,2021-07-03 00:00:00+00:00,EURO,92909,1048,75853.71428571429,1088.857142857143
527,2021-07-04 00:00:00+00:00,EURO,90938,883,79822.42857142857,1057.7142857142858
528,2021-07-05 00:00:00+00:00,EURO,81219,1059,83120.28571428571,1068.857142857143
529,2021-07-06 00:00:00+00:00,EURO,78242,1050,85938.42857142857,1074.857142857143
530,2021-07-07 00:00:00+00:00,EURO,104629,1034,89471.57142857143,1036.2857142857142
531,2021-07-08 00:00:00+00:00,EURO,115440,1094,93467.85714285714,1026.2857142857142
532,2021-07-09 00:00:00+00:00,EURO,124616,1036,98284.71428571429,1029.142857142857
533,2021-07-10 00:00:00+00:00,EURO,121794,1056,102411.14285714286,1030.2857142857142
534,2021-07-11 00:00:00+00:00,EURO,124224,974,107166.28571428571,1043.2857142857142
535,2021-07-12 00:00:00+00:00,EURO,106270,1151,110745.0,1056.4285714285713
536,2021-07-13 00:00:00+00:00,EURO,103840,1054,114401.85714285714,1057.0
537,2021-07-14 00:00:00+00:00,EURO,141304,1092,119641.14285714286,1065.2857142857142
538,2021-07-15 00:00:00+00:00,EURO,158528,1062,125796.57142857143,1060.7142857142858
539,2021-07-16 00:00:00+00:00,EURO,164132,1056,131441.7142857143,1063.5714285714287
540,2021-07-17 00:00:00+00:00,EURO,175870,1038,139166.85714285713,1061.0
541,2021-07-18 00:00:00+00:00,EURO,170245,1017,145741.2857142857,1067.142857142857
542,2021-07-19 00:00:00+00:00,EURO,137992,1336,150273.0,1093.5714285714287
543,2021-07-20 00:00:00+00:00,EURO,123108,1085,153025.57142857142,1098.0
544,2021-07-21 00:00:00+00:00,EURO,169136,1104,157001.57142857142,1099.7142857142858
545,2021-07-22 00:00:00+00:00,EURO,168820,1152,158471.85714285713,1112.5714285714287
546,2021-07-23 00:00:00+00:00,EURO,167052,1117,158889.0,1121.2857142857142
547,2021-07-24 00:00:00+00:00,EURO,162048,1165,156914.42857142858,1139.4285714285713
548,2021-07-25 00:00:00+00:00,EURO,158159,1124,155187.85714285713,1154.7142857142858
549,2021-07-26 00:00:00+00:00,EURO,128026,1603,153764.14285714287,1192.857142857143
550,2021-07-27 00:00:00+00:00,EURO,117172,1179,152916.14285714287,1206.2857142857142
551,2021-07-28 00:00:00+00:00,EURO,166539,1177,152545.14285714287,1216.7142857142858
552,2021-07-29 00:00:00+00:00,EURO,179300,1244,154042.2857142857,1229.857142857143
553,2021-07-30 00:00:00+00:00,EURO,172557,1203,154828.7142857143,1242.142857142857
554,2021-07-31 00:00:00+00:00,EURO,170122,1276,155982.14285714287,1258.0
555,2021-08-01 00:00:00+00:00,EURO,162471,1291,156598.14285714287,1281.857142857143
556,2021-08-02 00:00:00+00:00,EURO,135290,1203,157635.85714285713,1224.7142857142858
557,2021-08-03 00:00:00+00:00,EURO,120933,2110,158173.14285714287,1357.7142857142858
558,2021-08-04 00:00:00+00:00,EURO,165468,1393,158020.14285714287,1388.5714285714287
559,2021-08-05 00:00:00+00:00,EURO,182587,1360,158489.7142857143,1405.142857142857
560,2021-08-06 00:00:00+00:00,EURO,179604,1368,159496.42857142858,1428.7142857142858
561,2021-08-07 00:00:00+00:00,EURO,174112,1401,160066.42857142858,1446.5714285714287
562,2021-08-08 00:00:00+00:00,EURO,169935,1339,161132.7142857143,1453.4285714285713
563,2021-08-09 00:00:00+00:00,EURO,141064,2170,161957.57142857142,1591.5714285714287
564,2021-08-10 00:00:00+00:00,EURO,124665,1394,162490.7142857143,1489.2857142857142
565,2021-08-11 00:00:00+00:00,EURO,179774,1462,164534.42857142858,1499.142857142857
566,2021-08-12 00:00:00+00:00,EURO,194091,1476,166177.85714285713,1515.7142857142858
567,2021-08-13 00:00:00+00:00,EURO,187306,1509,167278.14285714287,1535.857142857143
568,2021-08-14 00:00:00+00:00,EURO,179515,1571,168050.0,1560.142857142857
569,2021-08-15 00:00:00+00:00,EURO,170221,1507,168090.85714285713,1584.142857142857
570,2021-08-16 00:00:00+00:00,EURO,144484,2389,168579.42857142858,1615.4285714285713
571,2021-08-17 00:00:00+00:00,EURO,132434,1586,169689.2857142857,1642.857142857143
572,2021-08-18 00:00:00+00:00,EURO,176490,1624,169220.14285714287,1666.0
573,2021-08-19 00:00:00+00:00,EURO,196570,1735,169574.2857142857,1703.0
574,2021-08-20 00:00:00+00:00,EURO,191183,1755,170128.14285714287,1738.142857142857
575,2021-08-21 00:00:00+00:00,EURO,185110,1684,170927.42857142858,1754.2857142857142
576,2021-08-22 00:00:00+00:00,EURO,175693,1730,171709.14285714287,1786.142857142857
577,2021-08-23 00:00:00+00:00,EURO,147166,2600,172092.2857142857,1816.2857142857142
578,2021-08-24 00:00:00+00:00,EURO,136151,1746,172623.2857142857,1839.142857142857
579,2021-08-25 00:00:00+00:00,EURO,189234,1921,174443.85714285713,1881.5714285714287
580,2021-08-26 00:00:00+00:00,EURO,196397,1929,174419.14285714287,1909.2857142857142
581,2021-08-27 00:00:00+00:00,EURO,191200,1841,174421.57142857142,1921.5714285714287
582,2021-08-28 00:00:00+00:00,EURO,177943,1841,173397.7142857143,1944.0
583,2021-08-29 00:00:00+00:00,EURO,169675,1856,172538.0,1962.0
584,2021-08-30 00:00:00+00:00,EURO,139657,1812,171465.2857142857,1849.4285714285713
585,2021-08-31 00:00:00+00:00,EURO,130869,3008,170710.7142857143,2029.7142857142858
586,2021-09-01 00:00:00+00:00,EURO,176346,2040,168869.57142857142,2046.7142857142858
587,2021-09-02 00:00:00+00:00,EURO,201362,2059,169578.85714285713,2065.285714285714
588,2021-09-03 00:00:00+00:00,EURO,191301,2064,169593.2857142857,2097.1428571428573
589,2021-09-04 00:00:00+00:00,EURO,180909,2052,170017.0,2127.285714285714
590,2021-09-05 00:00:00+00:00,EURO,165612,1859,169436.57142857142,2127.714285714286
591,2021-09-06 00:00:00+00:00,EURO,137418,2542,169116.7142857143,2232.0
592,2021-09-07 00:00:00+00:00,EURO,132864,1990,169401.7142857143,2086.5714285714284
593,2021-09-08 00:00:00+00:00,EURO,177290,2147,169536.57142857142,2101.8571428571427
594,2021-09-09 00:00:00+00:00,EURO,179464,2141,166408.2857142857,2113.5714285714284
595,2021-09-10 00:00:00+00:00,EURO,173575,2079,163876.0,2115.714285714286
596,2021-09-11 00:00:00+00:00,EURO,172735,1971,162708.2857142857,2104.1428571428573
597,2021-09-12 00:00:00+00:00,EURO,155636,1867,161283.14285714287,2105.285714285714
598,2021-09-13 00:00:00+00:00,EURO,132015,2407,160511.2857142857,2086.0
599,2021-09-14 00:00:00+00:00,EURO,128788,2024,159929.0,2090.8571428571427
600,2021-09-15 00:00:00+00:00,EURO,175572,2194,159683.57142857142,2097.5714285714284
601,2021-09-16 00:00:00+00:00,EURO,179337,2151,159665.42857142858,2099.0
602,2021-09-17 00:00:00+00:00,EURO,169953,2140,159148.0,2107.714285714286
603,2021-09-18 00:00:00+00:00,EURO,164385,2056,157955.14285714287,2119.8571428571427
604,2021-09-19 00:00:00+00:00,EURO,159005,1948,158436.42857142858,2131.4285714285716
605,2021-09-20 00:00:00+00:00,EURO,133359,2242,158628.42857142858,2107.8571428571427
606,2021-09-21 00:00:00+00:00,EURO,138432,2132,160006.14285714287,2123.285714285714
607,2021-09-22 00:00:00+00:00,EURO,174248,2291,159817.0,2137.1428571428573
608,2021-09-23 00:00:00+00:00,EURO,180090,2150,159924.57142857142,2137.0
609,2021-09-24 00:00:00+00:00,EURO,175413,2218,160704.57142857142,2148.1428571428573
610,2021-09-25 00:00:00+00:00,EURO,167685,2153,161176.0,2162.0
611,2021-09-26 00:00:00+00:00,EURO,153124,1911,160335.85714285713,2156.714285714286
612,2021-09-27 00:00:00+00:00,EURO,134142,1904,160447.7142857143,2108.4285714285716
613,2021-09-28 00:00:00+00:00,EURO,141800,2202,160928.85714285713,2118.4285714285716
614,2021-09-29 00:00:00+00:00,EURO,181370,2414,161946.2857142857,2136.0
615,2021-09-30 00:00:00+00:00,EURO,188636,2403,163167.14285714287,2172.1428571428573
616,2021-10-01 00:00:00+00:00,EURO,186533,2319,164755.7142857143,2186.5714285714284
617,2021-10-02 00:00:00+00:00,EURO,176860,2287,166066.42857142858,2205.714285714286
618,2021-10-03 00:00:00+00:00,EURO,162061,2147,167343.14285714287,2239.4285714285716
619,2021-10-04 00:00:00+00:00,EURO,138920,2070,168025.7142857143,2263.1428571428573
620,2021-10-05 00:00:00+00:00,EURO,151719,2492,169442.7142857143,2304.5714285714284
621,2021-10-06 00:00:00+00:00,EURO,193473,2629,171171.7142857143,2335.285714285714
622,2021-10-07 00:00:00+00:00,EURO,202461,2670,173146.7142857143,2373.4285714285716
623,2021-10-08 00:00:00+00:00,EURO,201209,2597,175243.2857142857,2413.1428571428573
624,2021-10-09 00:00:00+00:00,EURO,199131,2611,178424.85714285713,2459.4285714285716
625,2021-10-10 00:00:00+00:00,EURO,181259,2350,181167.42857142858,2488.4285714285716
626,2021-10-11 00:00:00+00:00,EURO,158183,2247,183919.2857142857,2513.714285714286
627,2021-10-12 00:00:00+00:00,EURO,169340,2656,186436.57142857142,2537.1428571428573
628,2021-10-13 00:00:00+00:00,EURO,222124,3087,190529.57142857142,2602.5714285714284
629,2021-10-14 00:00:00+00:00,EURO,231079,3006,194617.85714285713,2650.5714285714284
630,2021-10-15 00:00:00+00:00,EURO,224342,2680,197922.57142857142,2662.4285714285716
631,2021-10-16 00:00:00+00:00,EURO,224328,2761,201522.14285714287,2683.8571428571427
632,2021-10-17 00:00:00+00:00,EURO,210314,2563,205672.85714285713,2714.285714285714
633,2021-10-18 00:00:00+00:00,EURO,178811,2449,208619.7142857143,2743.1428571428573
634,2021-10-19 00:00:00+00:00,EURO,201239,3106,213176.7142857143,2807.4285714285716
635,2021-10-20 00:00:00+00:00,EURO,260316,3412,218632.7142857143,2853.8571428571427
636,2021-10-21 00:00:00+00:00,EURO,274345,3302,224813.57142857142,2896.1428571428573
637,2021-10-22 00:00:00+00:00,EURO,271327,3439,231525.7142857143,3004.5714285714284
638,2021-10-23 00:00:00+00:00,EURO,265660,3309,237430.2857142857,3082.8571428571427
639,2021-10-24 00:00:00+00:00,EURO,243025,3140,242103.2857142857,3165.285714285714
640,2021-10-25 00:00:00+00:00,EURO,209169,2952,246440.14285714287,3237.1428571428573
641,2021-10-26 00:00:00+00:00,EURO,215072,3653,248416.2857142857,3315.285714285714
642,2021-10-27 00:00:00+00:00,EURO,278510,3817,251015.42857142858,3373.1428571428573
643,2021-10-28 00:00:00+00:00,EURO,294814,3882,253939.57142857142,3456.0
644,2021-10-29 00:00:00+00:00,EURO,290048,3845,256614.0,3514.0
645,2021-10-30 00:00:00+00:00,EURO,283839,3772,259211.0,3580.1428571428573
646,2021-10-31 00:00:00+00:00,EURO,259780,3235,261604.57142857142,3593.714285714286
647,2021-11-01 00:00:00+00:00,EURO,225622,3284,263955.0,3641.1428571428573
648,2021-11-02 00:00:00+00:00,EURO,223366,3771,265139.85714285716,3658.0
